MAG,domain,phylum,host_family,genus,species,vOTU,iphop,phase,method_iphop,viral_tax,checkv_quality,lifestyle,lifestyle_prediction_method
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,Aggregatibacter,,080613_5_ph_rerun_k141_582600,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,Aggregatibacter,,cn_080913_8_1_ph_rerun_000000000180,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,High-quality,lytic,checkv & bacphlip
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,Tomitella,,cn_080613_5_ph_rerun_000000000624,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,Tomitella,,cn_080613_5_ph_rerun_000000000443,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,Tomitella,,cn_080613_5_ph_rerun_000000000109,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,Tomitella,,080613_5_ph_rerun_k141_1272401,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,Tomitella,,cn_080613_5_ph_rerun_000000000150,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_194,Bacteria,Pseudomonadota,Burkholderiaceae,Oxalobacter,,080913_8_1_ph_rerun_k141_295917|provirus_36_27711,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,bacphlip
MAG_194,Bacteria,Pseudomonadota,Burkholderiaceae,Oxalobacter,,080913_8_1_ph_rerun_k141_614844,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_194,Bacteria,Pseudomonadota,Burkholderiaceae,Oxalobacter,,080913_8_1_ph_rerun_k141_606748|provirus_262_13175,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_194,Bacteria,Pseudomonadota,Burkholderiaceae,Oxalobacter,,080913_8_1_ph_rerun_k141_317521|provirus_1_7664,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,Aggregatibacter,,080613_5_ph_rerun_k141_1304292,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,Aggregatibacter,,080613_5_ph_rerun_k141_44396,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,Aggregatibacter,,cn_080613_5_ph_rerun_000000000022,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,Aggregatibacter,,cn_080613_5_ph_rerun_000000000157,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,Aggregatibacter,,080613_5_ph_rerun_k141_1548457,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_197,Bacteria,Bacillota_A,CAG-74,Avichristensenella,,cn_080913_8_1_ph_rerun_000000000183,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_197,Bacteria,Bacillota_A,CAG-74,Avichristensenella,,cn_080913_8_1_ph_rerun_000000000169,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_197,Bacteria,Bacillota_A,CAG-74,Avichristensenella,,080913_8_1_ph_rerun_k141_520276,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lysogenic,bacphlip
MAG_197,Bacteria,Bacillota_A,CAG-74,Avichristensenella,,cn_080913_8_1_ph_rerun_000000000176,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_198,Bacteria,Bacillota_A,Peptostreptococcaceae,Romboutsia_A,,080913_8_1_ph_rerun_k141_582332,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_198,Bacteria,Bacillota_A,Peptostreptococcaceae,Romboutsia_A,,080913_8_1_ph_rerun_k141_105791,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_198,Bacteria,Bacillota_A,Peptostreptococcaceae,Romboutsia_A,,080913_8_1_ph_rerun_k141_227462,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_199,Bacteria,Bacillota_A,Lachnospiraceae,Dorea_C,,080913_8_1_ph_rerun_k141_180245,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_199,Bacteria,Bacillota_A,Lachnospiraceae,Dorea_C,,cn_080913_8_1_ph_rerun_000000000102,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_8_1_ph_rerun_k141_752120|provirus_21458_42815,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,checkv
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_8_1_ph_rerun_k141_237855|provirus_44089_57991,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_8_1_ph_rerun_k141_245681,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000101,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_8_1_ph_rerun_000000000200,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000006,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_88_k141_850484,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080613_5_ph_rerun_k141_72783,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_8_1_ph_rerun_000000000307,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000432,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_200,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_8_1_ph_rerun_000000000283,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_201,Bacteria,Bacillota,Lactobacillaceae,,,080913_8_1_ph_rerun_k141_307426|provirus_18496_30998,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_201,Bacteria,Bacillota,Lactobacillaceae,,,cn_080913_8_1_ph_rerun_000000000316,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_201,Bacteria,Bacillota,Lactobacillaceae,,,cn_080913_8_1_ph_rerun_000000000324,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_202,Bacteria,Actinomycetota,Propionibacteriaceae,WRGV01,,cn_080913_8_1_ph_rerun_000000000323,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_202,Bacteria,Actinomycetota,Propionibacteriaceae,WRGV01,,cn_080913_8_1_ph_rerun_000000000333,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_202,Bacteria,Actinomycetota,Propionibacteriaceae,WRGV01,,cn_080913_8_1_ph_rerun_000000000344,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000117,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000371|provirus_5816_25124,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_682018|provirus_24849_41873,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000242,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Not-determined,lysogenic,bacphlip
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000329,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_205,Bacteria,Bacillota_A,MGBC116941,,,cn_080913_8_1_ph_rerun_000000000268,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_206,Bacteria,Desulfobacterota,Adiutricaceae,Adiutrix,,cn_080913_8_1_ph_rerun_000000000274,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_206,Bacteria,Desulfobacterota,Adiutricaceae,Adiutrix,,cn_080913_8_1_ph_rerun_000000000124,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_682018|provirus_24849_41873,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_243025|provirus_75135_90928,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000329,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000242,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lysogenic,bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_356017,TRUE,FALSE,blast,Kyanoviridae; Unclassified family,Not-determined,lysogenic,bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000207,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000016,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000338,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000091,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Not-determined,unclear,Not-determined
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000139,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_587563|provirus_9532_50434,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000117,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_243025|provirus_75135_90928,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_331686|provirus_39200_50254,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_62566|provirus_1_10161,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_622095,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,Lautropia,,080913_8_1_ph_rerun_k141_77055|provirus_417208_433236,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,Lautropia,,080913_8_1_ph_rerun_k141_662873,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,Lautropia,,080613_5_ph_rerun_k141_1413857,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,Lautropia,,080613_5_ph_rerun_k141_1037814,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,Lautropia,,cn_080913_8_1_ph_rerun_000000000093,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_8_1_ph_rerun_000000000165,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_8_1_ph_rerun_k141_464011|provirus_134827_175581,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_8_1_ph_rerun_000000000359|provirus_457_41017,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_8_1_ph_rerun_k141_32111|provirus_37202_76296,TRUE,FALSE,blast,Unclassified,High-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080813_7_mc_000000000184,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_8_1_ph_rerun_000000000330,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080813_7_mc_000000000144,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_8_1_ph_rerun_k141_542402|provirus_2_23920,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,unclear,Not-determined
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_8_1_ph_rerun_000000000366|provirus_2_23712,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_8_1_ph_rerun_k141_732283|provirus_501770_523777,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lysogenic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_2_rerun_k141_716829|provirus_156_21354,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080813_7_mc_000000000677,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_2_rerun_000000000743,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_8_1_ph_rerun_000000000161,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080813_7_mc_k141_108478|provirus_1_13190,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,unclear,Not-determined
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_8_1_ph_rerun_k141_624465|provirus_45571_58309,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lysogenic,bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_8_1_ph_rerun_000000000028,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080813_7_mc_k141_228945|provirus_3_9503,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_2_rerun_k141_1411252|provirus_181065_189422,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_2_rerun_000000000297,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_8_1_ph_rerun_000000000276,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_2_rerun_k141_2719525,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080813_7_mc_000000000559,TRUE,FALSE,iPHoP-RF,Rountreeviridae; Unclassified family,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_2_rerun_k141_662882,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,cn_080913_8_1_ph_rerun_000000000078,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_2_rerun_k141_1522480,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_210,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A devriesei,080913_8_1_ph_rerun_k141_799352,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_211,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000359|provirus_457_41017,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_212,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000229|provirus_12950_60723,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_212,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000366|provirus_2_23712,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_212,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000330,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,080913_8_1_ph_rerun_k141_217925|provirus_126783_175990,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,bacphlip
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,cn_080913_2_rerun_000000000334,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,080913_8_1_ph_rerun_k141_540927|provirus_72419_83818,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,cn_080913_2_rerun_000000000040,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,cn_080913_2_rerun_000000000079,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,cn_080913_2_rerun_000000000523,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,080913_8_1_ph_rerun_k141_761352|provirus_90293_97143,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,080913_2_rerun_k141_1551527,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,Scandinavium,Scandinavium sp002470465,cn_080913_8_1_ph_rerun_000000000253,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Complete,lytic,checkv & bacphlip
MAG_214,Bacteria,Bacillota_A,Peptostreptococcaceae,Romboutsia_A,,080913_8_1_ph_rerun_k141_154928,TRUE,FALSE,blast,Kyanoviridae; Unclassified family,Not-determined,lytic,checkv & bacphlip
MAG_214,Bacteria,Bacillota_A,Peptostreptococcaceae,Romboutsia_A,,080913_8_1_ph_rerun_k141_494016,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_214,Bacteria,Bacillota_A,Peptostreptococcaceae,Romboutsia_A,,cn_080913_8_1_ph_rerun_000000000253,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Complete,lytic,checkv & bacphlip
MAG_215,Bacteria,Verrucomicrobiota,Akkermansiaceae,Akkermansia,,080913_8_1_ph_rerun_k141_446630|provirus_17643_67528,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,checkv
MAG_215,Bacteria,Verrucomicrobiota,Akkermansiaceae,Akkermansia,,080913_8_1_ph_rerun_k141_110879|provirus_81704_121649,TRUE,FALSE,blast,Unclassified,Medium-quality,unclear,Not-determined
MAG_215,Bacteria,Verrucomicrobiota,Akkermansiaceae,Akkermansia,,cn_080913_8_1_ph_rerun_000000000096,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_216,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,080913_8_1_ph_rerun_k141_760652|provirus_39125_80970,TRUE,TRUE,blast,Unclassified,High-quality,lysogenic,bacphlip
MAG_216,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000498,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_216,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000196,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_218,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000301,FALSE,TRUE,NA,Autographiviridae; Unclassified family,Low-quality,lysogenic,checkv & bacphlip
MAG_218,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000152,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_218,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000281,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_219,Bacteria,Bacillota,Streptococcaceae,Lactococcus,Lactococcus lactis,cn_080913_2_rerun_000000000461,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
