contig,length,Phyllostomus disoclor (080613_8),Phyllostomus disoclor (080813_19),Mimon crenulatum (080813_7),Mimon crenulatum (080913_2),Phyllostomus hastatus (080613_5),Phyllostomus hastatus (080913_8)
080913_2_rerun_k141_2064006,2743,0,0,0,6.418790968681719,0,0
080913_2_rerun_k141_759253,3796,226.62381454162275,36.93940990516333,25.637513171759746,1531.6016859852477,37.096417281348785,22.031612223393044
080913_2_rerun_k141_322534,2782,0,0,0,6.9375,0,0
080913_2_rerun_k141_1844583,2743,0,0,0,6.788055353241078,0,0
080913_2_rerun_k141_980407,2766,0,0,0,102.94580924855491,0,0
080913_2_rerun_k141_2937148,2846,0,0,0,6.075842696629214,0,0
080913_2_rerun_k141_3369800,2625,0,0,0,5.303122619954303,0,0
080913_2_rerun_k141_2499816,2961,0,0,0,5.128966914247131,0,0
080913_2_rerun_k141_1845880,3479,0,0,0,7.151062607696726,0,0
080913_2_rerun_k141_2714484,3949,0,0,0,10.228354430379747,0,0
080913_2_rerun_k141_554786,3964,0,0,0,8.643794147325933,0,0
cn_080913_2_rerun_000000000286,10779,0,0,0,18.23019847894639,0,0
080913_2_rerun_k141_3155268,4490,0,0,743.1954585930544,73.0979519145147,0,0
cn_080913_2_rerun_000000000272,18883,0,0,0,81.18680504077093,0,0
080913_2_rerun_k141_1419255,9705,0,0,0,13.227694209767154,0,0
cn_080913_2_rerun_000000000197,8807,0,0,0,11.487400681044267,0,0
080913_2_rerun_k141_2501428,2923,0,0,0,6.5536568694463435,0,0
080913_2_rerun_k141_3371923,3490,0,0,0,48.50343642611684,0,0
cn_080913_2_rerun_000000000401,9306,0,0,0,17.68586162440911,0,0
080913_2_rerun_k141_1634823,3425,0,0,0,182.84471687098656,0,0
080913_2_rerun_k141_2940258,7233,0,0,0,21.16892452308543,0,0
080913_2_rerun_k141_116598,3523,0,0,55.74532047646058,84.91605218377765,0,0
080913_2_rerun_k141_2069112,2809,0,0,0,6.288256227758007,0,0
080913_2_rerun_k141_2716894,4853,0,0,0,9.80840543881335,0,0
cn_080913_2_rerun_000000000178,6351,0,0,0,21.733081523449794,0,0
cn_080913_2_rerun_000000000644,11377,0,0,0,333.05361223413604,0,0
080913_2_rerun_k141_763672,13960,0,0,0,13.091833810888252,0,0
080913_2_rerun_k141_326816,2599,0,0,0,13.48501152959262,0,0
cn_080913_2_rerun_000000000804,35560,0,0,0,32.917885264341955,0,0
080913_2_rerun_k141_117296,6033,0,0,0,21.23864766324163,0,0
080913_2_rerun_k141_2069705,9177,0,0,0,10.857485290913052,0,0
cn_080913_2_rerun_000000000480,6418,0,0,0,6.352959501557632,0,0
cn_080913_2_rerun_000000000652,6845,0,0,0,8.7011393514461,0,0
080913_2_rerun_k141_2503402,4917,0.5591703944692965,0.03700691337942253,0.22814152094347295,10.383489223261488,0,0
cn_080913_2_rerun_000000000770,14794,0,0,0,9.509597188429305,0,0
080913_2_rerun_k141_1849032,3409,0,0,0,7.743695014662757,0,0
080913_2_rerun_k141_985229,4693,0,0,0,19.925436727737537,0,0
080913_2_rerun_k141_1637420,4744,0,0,0,7.466273187183811,0,0
080913_2_rerun_k141_1422899,5982,0,0,0,7.183489304812834,0,0
080913_2_rerun_k141_2718396,3042,0,0,0,12.783180026281208,0,0
080913_2_rerun_k141_559080,6087,0,0,86.07060755336617,9.24696223316913,0,0
080913_2_rerun_k141_3375233,4131,0,0,0,229.86695694242863,0,0
080913_2_rerun_k141_118732,2899,0,0,0,4.492074431426603,0,0
080913_2_rerun_k141_1850060,4757,0,0,0.18831441782261454,10.422446406052963,0,0
cn_080913_2_rerun_000000000621,13586,0,0,0,16.431704445098617,0,0
080913_2_rerun_k141_2718855,4026,0,0,0,6.522343594836147,0,0
080913_2_rerun_k141_2719284,4396,0,0,0,7.5677888989990905,0,0
080913_2_rerun_k141_1424211,4927,0,0,0,9.67423935091278,0,0
080913_2_rerun_k141_2719525,6110,0,0,0.12172774869109948,57.343586387434556,0,1.180301047120419
cn_080913_2_rerun_000000000249,20587,0,0,0,195.15852355512385,0,0
080913_2_rerun_k141_329540,98350,0,0,0,2042.5002033512283,0,0
080913_2_rerun_k141_2072875,6562,0,0,0,7.369287020109689,0,0
cn_080913_2_rerun_000000000503,6524,0,0,0,7.396995708154506,0,0
080913_2_rerun_k141_560768,5356,0,0,0,8.59073935772965,0,0
cn_080913_2_rerun_000000000602,5742,0,0,0,7.317896935933148,0,0
080913_2_rerun_k141_2506168,3515,0,0,0,9.501989766913018,0,0
080913_2_rerun_k141_1204168,2740,0,0,14.998540145985402,7.083941605839416,53.41532846715329,0
080913_2_rerun_k141_2720556,2899,29.816678152997934,0,0,5.1357684355616815,0,0
cn_080913_2_rerun_000000000384,9015,0,0,0,13.289864715014415,0,0
080913_2_rerun_k141_2506883,4973,0,0,0,19.48854041013269,0,0
080913_2_rerun_k141_1425619,3150,0,0,0,5.900380710659898,0,0
080913_2_rerun_k141_3161545,3744,0,0,0,225.07852564102564,0,0
080913_2_rerun_k141_2291720,3962,0,0,0,6.613017154389506,0,0
080913_2_rerun_k141_988538,3751,0,0,0,13.142781033564198,0,0
080913_2_rerun_k141_1205330,3166,0,0,3.071969696969697,12.934343434343434,0,0
cn_080913_2_rerun_000000000505,11728,0,0,0,11.025238744884039,0,0
080913_2_rerun_k141_121853,2516,0,0,0,9.127980922098569,0,0
080913_2_rerun_k141_768425,3269,0,0,2.3914373088685017,14.731498470948011,0,0
cn_080913_2_rerun_000000000745,8649,0,0,0,6.308439306358381,0,0
080913_2_rerun_k141_768590,4010,0,0,0,22.45812562313061,0,0
080913_2_rerun_k141_2946431,2920,0,0,0,6.676712328767123,0,0
080913_2_rerun_k141_989761,3090,0,0,0,2452.6610608020696,0,0
080913_2_rerun_k141_989833,3090,0,0,0,1614.170763260026,0,0
080913_2_rerun_k141_3163482,2851,0,0,0,8.14926419060967,0,0
080913_2_rerun_k141_2075338,3475,0,0,0,10.553191489361701,0,0
080913_2_rerun_k141_1642565,5918,0,0,0,9.14695945945946,0,0
cn_080913_2_rerun_000000000675,14840,0,0,0,20.70943396226415,0,0
080913_2_rerun_k141_3380070,2940,0,0,0,4.465986394557823,0,0
080913_2_rerun_k141_2723618,8959,0,0,0,18.967641151528678,0,0
080913_2_rerun_k141_1643850,2597,0,0,0,6.589684372594303,0,0
080913_2_rerun_k141_2077368,4504,0,0,0,8.265541740674955,0,0
080913_2_rerun_k141_2295112,2603,0,0,0,7.251726784343822,0,0
080913_2_rerun_k141_2295535,2688,0,0,186.79464285714286,530.0357142857143,0,0
080913_2_rerun_k141_124872,2861,0,0,0,90.00279524807827,0,0
080913_2_rerun_k141_3382425,2601,0,0,2.0791698693312837,8.42890084550346,0,0
080913_2_rerun_k141_2078264,2808,0,0,0,6.50997150997151,0,0
cn_080913_2_rerun_000000000561,18075,0,0,0,14.2845447505255,0,0
cn_080913_2_rerun_000000000716,8670,0,0,0,8.535285977859779,0,0
cn_080913_2_rerun_000000000735,38466,0,0,0,14.620879692211709,0,0
cn_080913_2_rerun_000000000491,5528,0,0,0,11.694283646888568,0,0
cn_080913_2_rerun_000000000162,15503,0,0,0,22.101509093254226,0,0
080913_2_rerun_k141_2951061,3540,0,0,0,10.382485875706214,0,0
cn_080913_2_rerun_000000000173,7248,0,0,0,32.15424944812362,0,0
cn_080913_2_rerun_000000000720,47389,0,0,0,12.300991770415699,0,0
cn_080913_2_rerun_000000000768,14013,0,0,0.133295276152419,2486.2969887255604,0,0.06507777936349365
080913_2_rerun_k141_2726617,2514,0,0,0,7.895866454689984,0,0
080913_2_rerun_k141_1211322,3708,0,0,50.155879180151025,7.988673139158576,0,0
cn_080913_2_rerun_000000000700,7753,0,0,0,287.85220531338666,0,0
cn_080913_2_rerun_000000000528,7472,0,0,0,12.747858672376873,0,0
080913_2_rerun_k141_1431555,3846,0,0,0,10.526507276507276,0,0
cn_080913_2_rerun_000000000083,6422,0,0,0,15.432129514321295,0,0
080913_2_rerun_k141_337772,6410,0,0,0,10.687149095446038,0,0
080913_2_rerun_k141_2952389,10145,0,0,0,16.978907944017347,0,0
cn_080913_2_rerun_000000000381,17192,0,0,0,23.990693345742205,0,0
cn_080913_2_rerun_000000000322,9749,0,0,0,155.87876923076922,0,0
080913_2_rerun_k141_3386222,2822,0,0,38.40934844192635,5.0821529745042495,0,0
080913_2_rerun_k141_129247,3207,0,0,0,7.548286604361371,0,0
080913_2_rerun_k141_2729232,2546,0,0,0,6.334379905808477,0,0
080913_2_rerun_k141_997598,3597,0,0,0,8.011117287381879,0,0
080913_2_rerun_k141_130015,2905,0.043358568479008944,0,8.59050240880936,4,34.23262216104611,0
080913_2_rerun_k141_130017,2561,0,0,3.8040593286494926,128.68930523028882,0,0
080913_2_rerun_k141_2729828,4167,0,0,0,32.912230215827336,0,0
080913_2_rerun_k141_340197,3580,0,0,0,4.354748603351955,0,0
080913_2_rerun_k141_2729939,5874,0,0,0,239.7648059904697,0,0
080913_2_rerun_k141_2955096,2833,0,0,0,7.251235003528581,0,0
cn_080913_2_rerun_000000000435,6128,0,0,0,7.977806788511749,0,0
080913_2_rerun_k141_1650827,3529,0,0,0,9.395467422096317,0,0
080913_2_rerun_k141_1862054,3513,0,0,0,8.673306772908367,0,0
cn_080913_2_rerun_000000000634,5464,0,0,0,500.2617130307467,0,0
cn_080913_2_rerun_000000000497,5192,0,0,49.18451463790447,233.0697226502311,0,0
cn_080913_2_rerun_000000000633,5459,0,0,0,476.99304284145,0,0
080913_2_rerun_k141_778719,2980,0,0,0,9.07986577181208,0,0
080913_2_rerun_k141_999306,3577,0,0,0,33.105645612073786,0,0
080913_2_rerun_k141_341691,4952,0,0,0,8.96486268174475,0,0
080913_2_rerun_k141_2956541,2726,0,0,0,12.604105571847507,0,0
080913_2_rerun_k141_2731505,4195,0,0,0,10.506908051453072,0,0
080913_2_rerun_k141_573244,2846,0,0,0,6.52317415730337,0,0
080913_2_rerun_k141_573339,2509,0,0,162.88605577689242,583.9266932270916,0,0
080913_2_rerun_k141_3172825,4282,0,0,0,6.127917833800187,0,0
080913_2_rerun_k141_1216187,4806,0,0,0,6.648086522462562,0,0
080913_2_rerun_k141_132129,3150,0,0,0,14.591370558375635,0,0
080913_2_rerun_k141_2732416,3205,0,0,0,5.764192139737991,0,0
cn_080913_2_rerun_000000000070,15458,0,0,0,9.128848641655885,0,0
080913_2_rerun_k141_342893,9022,0,0,0,11.78058510638298,0,0
080913_2_rerun_k141_342978,5150,0,0,0,13.122282608695652,0,0
cn_080913_2_rerun_000000000027,53108,0,0,0,28.29558635233863,0,0
cn_080913_2_rerun_000000000686,5013,0,0,0,18.25967291583566,0,0
cn_080913_2_rerun_000000000501,6483,0,0,0,8.51927227875424,0,0
080913_2_rerun_k141_2957441,2747,0,0,0,5.7432727272727275,0,0
cn_080913_2_rerun_000000000657,16735,0,0,0,9.633528498028438,0,0
cn_080913_2_rerun_000000000140,10320,0,0,0,18.907945736434108,0,0
080913_2_rerun_k141_2303299,4328,0,0,0,17.100277264325324,0,0
080913_2_rerun_k141_133089,3417,0,0,0,6.40081919251024,0,0
cn_080913_2_rerun_000000000566,13578,0,0,0,9.843151693667158,0,0
080913_2_rerun_k141_780859,5201,0,0,0,22.6720492118416,0,0
cn_080913_2_rerun_000000000108,13867,0,0,0,25.404614275414563,0,0
080913_2_rerun_k141_3390962,2691,0,0,0,7.193763919821826,0,0
080913_2_rerun_k141_2519417,2694,0,0,0,9.335311572700297,0,0
cn_080913_2_rerun_000000000487,26268,0,0,0,18.71783158215319,0,0
080913_2_rerun_k141_781298,2539,0,0,0,7.358772619984264,0,0
080913_2_rerun_k141_2733802,4240,0,0,0,7.138679245283019,0,0
080913_2_rerun_k141_575551,2986,0,0,36.036144578313255,6.255020080321285,0,0
cn_080913_2_rerun_000000000509,9047,0,0,0,7.905414364640884,0,0
080913_2_rerun_k141_3391696,4409,0.5424036281179139,0,74.82312925170068,643.2077097505669,0,0
080913_2_rerun_k141_3391802,4942,0,0,0,10.092637540453074,0,0
cn_080913_2_rerun_000000000482,6618,0,0,0,8.782175226586103,0,0
cn_080913_2_rerun_000000000632,28556,0,0,0,24.378484381566047,0,0
cn_080913_2_rerun_000000000122,6964,0,0,0.29494543365881676,12.353819643882826,0,0
080913_2_rerun_k141_344614,4670,0,0,0,10.032534246575343,0,0
080913_2_rerun_k141_2305161,4569,0,0,0,24.676148796498907,0,0
080913_2_rerun_k141_1655379,2567,0,0,0,13.332295719844359,0,0
080913_2_rerun_k141_782589,13148,0,0,3.2704593854578645,1632.635990264679,0,0
cn_080913_2_rerun_000000000721,5523,0.07528049221860297,0,0.09337676438653637,201.10387260224394,0.14911328266377127,0
080913_2_rerun_k141_345558,3584,0,0,0,9.748325892857142,0,0
080913_2_rerun_k141_783081,4807,0,0,0,5.131392931392932,0,0
080913_2_rerun_k141_783575,2840,0,0,0,7.979577464788733,0,0
cn_080913_2_rerun_000000000663,5380,0,0,0,27.215985130111523,0,0
cn_080913_2_rerun_000000000643,6612,0,0,0,11.433151845130066,0,0
080913_2_rerun_k141_3393680,2766,0,0,0,9.23771676300578,0,0
080913_2_rerun_k141_346471,4978,0,0,0,12.79437751004016,0,0
080913_2_rerun_k141_2961446,2624,0,0,0,5.467225609756097,0,0
080913_2_rerun_k141_2088919,2553,0,0,0.4729835552075176,7.194205168363352,0,0
080913_2_rerun_k141_346951,5145,193.75787019043918,0,0,13.513408472600078,0,17.565487757481538
cn_080913_2_rerun_000000000536,20380,0,0,6.273110893032385,106.78518155053975,0.0072620215897939155,0
080913_2_rerun_k141_3394253,2765,0,0,0,8.093998553868403,0,0
cn_080913_2_rerun_000000000548,15658,0,0,0,33.441890166028095,0,0
080913_2_rerun_k141_3394349,2533,0,0,0,7.669297553275454,0,0
cn_080913_2_rerun_000000000254,8618,0,0,4.417633410672853,12.599303944315546,0,0
080913_2_rerun_k141_785445,3258,0,0,0,6.88159509202454,0,0
080913_2_rerun_k141_138307,4595,0,0,0,6.760330578512397,0,0
080913_2_rerun_k141_3395905,6205,0,0,0,8.6954560103126,0,0
cn_080913_2_rerun_000000000659,7260,0,0,0,8.715977961432507,0,0
080913_2_rerun_k141_580595,2601,0,0,0,9.342813220599538,0,0
cn_080913_2_rerun_000000000329,9561,0,0,0,8.027609286760091,0,0
080913_2_rerun_k141_1870935,6207,0,0,0,19.192270531400965,0,0
080913_2_rerun_k141_2964065,15277,0,0,21.08482785704935,10.137321638957978,0,0
080913_2_rerun_k141_1008063,4739,0,0,0,10.624209194432728,0,0
cn_080913_2_rerun_000000000210,18951,0,0,0,123.01719953571805,0,0
080913_2_rerun_k141_2310629,3359,0,0,0,13.660321237358716,0,0
080913_2_rerun_k141_2525942,3929,0,0,0,9.06972010178117,0,0
080913_2_rerun_k141_350650,2969,0,0,0,8.116498316498317,0,0
080913_2_rerun_k141_2092887,2502,0,0,0,5.2004792332268375,0,0
080913_2_rerun_k141_2093022,2823,0,0,0,5.08138711960368,0,0
080913_2_rerun_k141_2311114,3613,0,0,0,13.797454344216934,0,0
cn_080913_2_rerun_000000000704,8696,0,0,0,9.726080956761729,0,0
080913_2_rerun_k141_3398453,3517,0,0,0,62.50369528140989,0,0
080913_2_rerun_k141_2741098,3077,0,0,0,4.289148797920728,0,0
080913_2_rerun_k141_1872690,2739,0,0,0,10.00948212983224,0,0
080913_2_rerun_k141_141711,2502,22.865015974440894,0.10463258785942492,4.146166134185304,6.468051118210862,1.255591054313099,0
cn_080913_2_rerun_000000000073,37578,0,0,128.19888238424693,123.93443320915381,0,0
080913_2_rerun_k141_2312444,2783,0,0,0,5.730796841349605,0,0
cn_080913_2_rerun_000000000524,5845,0,0,2.4717755730413957,20.14026684912761,0,0
cn_080913_2_rerun_000000000405,5265,0,0,2.1010254462590203,32.33004177744018,0,0
080913_2_rerun_k141_583552,3334,0,0,0,9.799760191846524,0,0
080913_2_rerun_k141_1226901,4814,0,0,0,7.433970099667774,0,0
080913_2_rerun_k141_3400421,22328,0,0,0,17.765317090648512,0,0
cn_080913_2_rerun_000000000201,8343,0,0,0,8.033788641265277,0,0
cn_080913_2_rerun_000000000163,5597,0,0,0,8.371561271882815,0,0
cn_080913_2_rerun_000000000096,7759,0,0,0,7.690028343210512,0,0
cn_080913_2_rerun_000000000831,25085,0,0,0,11.847963007255043,0,0
cn_080913_2_rerun_000000000687,5900,0,0,0,11.091864406779662,0.823728813559322,0
080913_2_rerun_k141_584450,2688,0,0,1.412202380952381,11.421130952380953,0,0
080913_2_rerun_k141_1227412,7306,0,0,0,6.067049808429119,0,0
080913_2_rerun_k141_2095803,3645,0,0,0,8.122874382885353,0,0
080913_2_rerun_k141_2967940,9048,0,0,0,184.18236074270558,0,0
080913_2_rerun_k141_2968326,2637,0.6884003032600455,0,0,19.05155420773313,0,0
080913_2_rerun_k141_1012405,2718,0,0,0,5.559558823529412,0,0
080913_2_rerun_k141_1875690,2848,0,0,0,8.67064606741573,0,0
080913_2_rerun_k141_2744562,2772,0,0,0,7.982683982683983,0,0
080913_2_rerun_k141_792430,4439,0,0,0,10.742908599729851,0,0
080913_2_rerun_k141_1012747,3557,0,0,0,86.9061270376616,0,0
080913_2_rerun_k141_3402277,4610,0,0,0,9.903295750216826,0,0
cn_080913_2_rerun_000000000430,9213,0,0,0,10.524202300846538,0,0
080913_2_rerun_k141_792943,2756,0,0,0,11.742380261248186,0,0
080913_2_rerun_k141_3185803,5970,0,0,0,8.54286671131949,0,0
080913_2_rerun_k141_793305,2714,0,0,0,9.903534609720177,0,0
080913_2_rerun_k141_2097788,4911,0,0,0.2608872608872609,21.85754985754986,0,0
080913_2_rerun_k141_1449898,2769,0,0,0,5.169675090252707,0,0
080913_2_rerun_k141_2531804,4025,0,0,0,11.013909587680079,0,0
cn_080913_2_rerun_000000000383,9992,0,0,0,10.10968775020016,0,0
080913_2_rerun_k141_3404040,3005,0,0,0,9.843646041250832,0,0
080913_2_rerun_k141_2746997,4222,0,0,0,7.590909090909091,0,0
080913_2_rerun_k141_3187148,2624,0,0,0,6.112804878048781,0,0
080913_2_rerun_k141_1014826,2620,0,0,0,7.7129770992366415,0,0
080913_2_rerun_k141_2098871,4235,0,0,0,46.50873053327041,0,0
080913_2_rerun_k141_2533418,4691,0,0,0,105.69961653174265,0,0
080913_2_rerun_k141_1668573,2579,0,0,0.7304415182029435,16.078233927188226,0,0
080913_2_rerun_k141_1016039,3007,0,0,0,16.346843853820598,0,0
cn_080913_2_rerun_000000000149,12895,0,0,0,12.366413397425957,0,0
080913_2_rerun_k141_3405949,4000,0,0,0,4.96,0,0
080913_2_rerun_k141_359211,3133,0,0,6.484365028717294,71.46522016592215,0,0
080913_2_rerun_k141_2100539,4038,0,0,0,17.46237623762376,0,0
080913_2_rerun_k141_1017211,2721,0,0,0,6.994121969140338,0,0
080913_2_rerun_k141_3406447,28079,0,0,0,26.14372195712556,0,0
cn_080913_2_rerun_000000000504,8155,0,0.9122333905368963,15.911007599901938,22.223093895562638,0,3.559205687668546
cn_080913_2_rerun_000000000703,13219,0,0,0,10.594161246407502,0,0
cn_080913_2_rerun_000000000192,7516,0,0,0,13.156998403406067,0,0
080913_2_rerun_k141_1233672,3241,0,0,0,5.4003701418877235,0,0
080913_2_rerun_k141_3406853,2792,0,0,0,8.570200573065902,0,0
080913_2_rerun_k141_589965,3009,0,0,0,172.63056478405315,0,0
cn_080913_2_rerun_000000000350,6117,0,0,0,8.247139588100687,0,0
080913_2_rerun_k141_2749531,3407,0,0,0,5.736070381231672,0,0
cn_080913_2_rerun_000000000055,10070,0,0,11.88582208101668,22.336179507545673,0,0
080913_2_rerun_k141_3407489,4525,0,0,0,24.48784798939461,0,0
080913_2_rerun_k141_590600,4184,0,0,108.02390057361377,11.796367112810707,0,0
080913_2_rerun_k141_2320898,4803,0,0,0,5.144818976279651,0,0
cn_080913_2_rerun_000000000343,5533,0,0,0,15.550777014817491,0,0
cn_080913_2_rerun_000000000263,62307,0,0,0,108.47501203659124,0,0
080913_2_rerun_k141_1019115,4801,0,0,0,6.522698875468555,0,0
cn_080913_2_rerun_000000000228,5662,0,0,139.5120056497175,16.6875,0,0
080913_2_rerun_k141_1671897,2938,0,5.33469387755102,11.110884353741497,187.32244897959183,4.615646258503402,0.07142857142857142
080913_2_rerun_k141_2751060,2581,0,0,0,9.587916343919442,0,0
cn_080913_2_rerun_000000000558,7224,0,0,0,7.438538205980066,0,0
080913_2_rerun_k141_2975100,3713,0,0,0,8.439418416801292,0,0
cn_080913_2_rerun_000000000130,16111,0,0,0,18.511232468660793,0,0
080913_2_rerun_k141_2103734,11078,0,0,0,18.303068592057762,0,0
080913_2_rerun_k141_2103835,2947,0,0,0,60.2928813559322,0,0
080913_2_rerun_k141_1236385,4099,0,0,0,30.782545099951243,0,0
cn_080913_2_rerun_000000000531,16603,0,0,0.3196435023485487,333.14910273395157,0,0
cn_080913_2_rerun_000000000399,5292,0,0,0,8.050642479213908,0,0
080913_2_rerun_k141_800446,4069,0,0,0,16.897297297297296,0,0
cn_080913_2_rerun_000000000004,38599,0,0,0,22.990311382829905,0,0
080913_2_rerun_k141_1883658,3035,0,0,0,6.161290322580645,0,0
080913_2_rerun_k141_801416,2699,0,0,0,6.937083641746854,0.34122871946706146,0
cn_080913_2_rerun_000000000317,6024,0,0,0,7.713147410358566,0,0
080913_2_rerun_k141_3194359,2731,0,0,0,7.215801024140454,0,0
080913_2_rerun_k141_1022096,3062,0,0,0,7.181462140992167,0,0
cn_080913_2_rerun_000000000084,14403,0,0,0,16.879216992919616,0,0
cn_080913_2_rerun_000000000266,5091,0,0,0,7.704750687082843,0,0
080913_2_rerun_k141_3195320,4569,0,0,0,5.2157549234135665,0,0
080913_2_rerun_k141_595128,3416,0,0,0,9.338992974238876,0,0
cn_080913_2_rerun_000000000146,5357,0,0,0,12.634565136244868,0,0
080913_2_rerun_k141_2540213,7821,0,0,0,9.33060598312452,0,0
080913_2_rerun_k141_154449,2540,0,0,0,5.182677165354331,0,0
cn_080913_2_rerun_000000000781,41385,0,0,0,106.72517276373652,0,0
cn_080913_2_rerun_000000000338,7999,0,0,0,8.05948512871782,0,0
080913_2_rerun_k141_1885694,3234,0,0,0,6.929542645241038,0,0
cn_080913_2_rerun_000000000264,8544,0,0,0,23.822799625468164,0,0
cn_080913_2_rerun_000000000461,21101,0,0,10.056108425741636,21.62240545919818,0,0
080913_2_rerun_k141_2541382,2605,0,0,0,100.39063699155794,0,0
cn_080913_2_rerun_000000000453,6871,0,0,0,97.77567646203084,0,0
080913_2_rerun_k141_2979000,2670,0,0,0,7.264221556886228,0,0
cn_080913_2_rerun_000000000369,6416,0,0,0,35.21539900249377,0,0
080913_2_rerun_k141_2541855,3864,0,0,0,8.716356107660456,0,0
080913_2_rerun_k141_596988,4366,0,0,0,15.65018315018315,0,0
080913_2_rerun_k141_2328055,4215,0,0,0,7.602181128496918,0,0
080913_2_rerun_k141_1025861,3625,0,0,0,6.601765030336459,0,0
080913_2_rerun_k141_368522,2857,0,0,11.622113365990202,5.076976906927921,54.76277116864941,0.6522043386983905
080913_2_rerun_k141_1241877,2617,0,0,0,8.685255920550038,0,0
cn_080913_2_rerun_000000000010,10420,0,0,0,17.77619961612284,0,0
cn_080913_2_rerun_000000000591,16613,0,0,0.107981220657277,28.256530636812325,0,0
080913_2_rerun_k141_2758055,4837,0,0,0,16.640760644894584,0,0
080913_2_rerun_k141_1027035,3106,0,0,0,5.521235521235521,0,0
cn_080913_2_rerun_000000000709,8677,0,0,0,11.55496658216179,0,0
080913_2_rerun_k141_1242265,2524,0,0,54.84548335974643,7.374801901743265,0,0
cn_080913_2_rerun_000000000438,42983,0.4783883124738287,0,94.80863536965524,684.6956218303634,0,0
080913_2_rerun_k141_369976,2699,0,0,0,6.669874167283494,0,0
080913_2_rerun_k141_369998,3370,0,0,0,9.826215895610913,0,0
080913_2_rerun_k141_2545166,2569,0,0,0,6.003891050583658,0,0
080913_2_rerun_k141_1462580,2962,0,0,0,9.497975708502024,0,0
080913_2_rerun_k141_1243178,2990,0,0,0,5.078877005347594,0,0
080913_2_rerun_k141_1890039,3405,0,0,0,7.207868467410452,0,0
080913_2_rerun_k141_1680232,3966,0,0,0,6.763608870967742,0,0
cn_080913_2_rerun_000000000106,9017,0,0,0,11.701264138389886,0,0
cn_080913_2_rerun_000000000233,10109,0,0,0,8.868842729970327,0,0
cn_080913_2_rerun_000000000710,42442,0,0,0,27.3644331354255,0,0
080913_2_rerun_k141_2760113,3270,0,0,37.649755501222494,3.411369193154034,0,0
080913_2_rerun_k141_1244236,2803,0,0,0,17.706343549536708,0,0
080913_2_rerun_k141_1028893,3437,0,0,0,6.488656195462478,0,0
080913_2_rerun_k141_3202019,2953,0,0,0,6.2301963439404195,0,0
080913_2_rerun_k141_1681321,3181,0,0,0,10.071653048397234,0,0
080913_2_rerun_k141_2331915,2521,0,0,0,5.223632038065028,0,0
cn_080913_2_rerun_000000000489,16693,0,0,0,23.826165089253625,0,0
080913_2_rerun_k141_372105,15838,0,0,1.3299242424242423,9.442171717171718,0,0
080913_2_rerun_k141_2547477,8145,0,0,0,10.316719862509206,0,0
080913_2_rerun_k141_1029791,2615,0,0,0,5.611917494270435,0,0
080913_2_rerun_k141_808916,4515,0,0,0,9.89420097388225,0,0
cn_080913_2_rerun_000000000366,8195,0,0,0.22176140522078555,7.094657233471579,0,0
080913_2_rerun_k141_1029920,4576,0,0,0,9.277972027972028,0,0
080913_2_rerun_k141_2547641,3238,0,0,0,5.761728395061728,0,0
080913_2_rerun_k141_3203072,4947,0,0,0,24.755151515151514,0,0
cn_080913_2_rerun_000000000419,20206,0,0,0,8.91201504354711,0,0
cn_080913_2_rerun_000000000474,7449,0,0,0,18.8206711409396,0,0
080913_2_rerun_k141_2547790,3158,0,0,0,12.124683544303798,0,0
080913_2_rerun_k141_1464804,2540,0,0,24.901574803149607,5.034645669291338,0,0
080913_2_rerun_k141_1682384,3032,0,0,0,8.014511873350923,0,0
cn_080913_2_rerun_000000000041,12177,0,0,0,18.130563310888487,0,0
cn_080913_2_rerun_000000000358,24755,0,0,0,27.31666532030051,0,0
080913_2_rerun_k141_3203445,2802,0,0,0,220.9636233951498,0,0
080913_2_rerun_k141_2113555,4314,0,0,0,5.020852641334569,0,0
080913_2_rerun_k141_2548642,5967,0,0,0,8.128308207705192,0,0
080913_2_rerun_k141_2762459,9650,0,0,0,50.068586821384166,0,0
080913_2_rerun_k141_1892870,4898,0,0,0,18.478367346938775,0.05061224489795919,0
080913_2_rerun_k141_2114193,3070,0,0,0,6.08203125,0,0
cn_080913_2_rerun_000000000124,16565,0,0,0,11.346975733429916,0,0
080913_2_rerun_k141_373796,5322,0,0,0,11.694590533433509,0,0
cn_080913_2_rerun_000000000231,7389,0,0,2.172936400541272,479.3572395128552,0,0
080913_2_rerun_k141_810649,2615,0,0,0,19.430099312452253,0,0
cn_080913_2_rerun_000000000450,5026,0,0.649164677804296,0.8408910103420844,165.5727923627685,0,0.7052505966587113
cn_080913_2_rerun_000000000150,8486,0,0,0,9.44698397737983,0,0
080913_2_rerun_k141_1683828,3603,0,0,0,8.626178591236828,0,0
cn_080913_2_rerun_000000000141,11159,0,0,3.236875111987099,12.997849847697545,0,0
080913_2_rerun_k141_1247329,2856,0,0,0,9.495798319327731,0,0
080913_2_rerun_k141_1031930,5371,0,0,0,14.083736509117976,0,0
080913_2_rerun_k141_604304,2501,0,0,10.832933653077538,4.886490807354117,27.775379696243007,0
080913_2_rerun_k141_604372,4394,0,0,0,8.800272975432211,0,0
080913_2_rerun_k141_1684411,2673,0,0,0,4.50261780104712,0,0
080913_2_rerun_k141_374738,2727,0,0,0,29.429304029304028,0,0
