MAG,contig,length
MAG_168,c_000000026656,1992651
MAG_168,c_000000026657,3077279
MAG_168,c_000000026658,275263
MAG_168,c_000000026659,2438444
MAG_168,c_000000026660,1863285
MAG_168,c_000000026661,2972390
MAG_168,c_000000026662,302759
MAG_168,c_000000026663,3270085
MAG_168,c_000000026664,2399171
MAG_168,c_000000026665,812128
MAG_168,c_000000026666,1768973
MAG_168,c_000000026667,1476811
MAG_168,c_000000026668,2429215
MAG_168,c_000000026669,2432982
MAG_168,c_000000026670,1583626
MAG_168,c_000000026671,725094
MAG_168,c_000000026672,1762059
MAG_168,c_000000026673,3136033
MAG_168,c_000000026674,2892201
MAG_168,c_000000026675,1796759
MAG_168,c_000000026676,1267968
MAG_168,c_000000026677,3263020
MAG_168,c_000000026678,3283095
MAG_168,c_000000026679,3305603
MAG_168,c_000000026680,75412
MAG_168,c_000000026681,3073906
MAG_168,c_000000026682,3113176
MAG_168,c_000000026683,250802
MAG_168,c_000000026684,2420320
MAG_168,c_000000026685,2854412
MAG_168,c_000000026686,3059352
MAG_168,c_000000026687,2204021
MAG_168,c_000000026688,1160622
MAG_168,c_000000026689,1974827
MAG_168,c_000000026690,1231388
MAG_168,c_000000026691,1531023
MAG_168,c_000000026692,231072
MAG_168,c_000000026693,2294290
MAG_168,c_000000026694,748574
MAG_168,c_000000026695,2900734
MAG_168,c_000000026696,3238
MAG_168,c_000000026697,2738028
MAG_168,c_000000026698,1561213
MAG_168,c_000000026699,1912492
MAG_168,c_000000026700,691677
MAG_168,c_000000026701,1574624
MAG_168,c_000000026702,2402218
MAG_168,c_000000026703,712204
MAG_168,c_000000026704,1860509
MAG_168,c_000000026705,2098203
MAG_168,c_000000026706,2427116
MAG_168,c_000000026707,2874113
MAG_168,c_000000026708,256624
MAG_168,c_000000026709,1972495
MAG_168,c_000000026710,35291
MAG_168,c_000000026711,1408182
MAG_168,c_000000026712,967350
MAG_168,c_000000026713,2856722
MAG_168,c_000000026714,2473996
MAG_168,c_000000026715,1323453
MAG_168,c_000000026716,2313952
MAG_168,c_000000026717,2961743
MAG_168,c_000000026718,274693
MAG_168,c_000000026719,1372199
MAG_168,c_000000026720,2425778
MAG_168,c_000000026721,1412708
MAG_168,c_000000026722,1368954
MAG_168,c_000000026723,393304
MAG_168,c_000000026724,2883820
MAG_168,c_000000026725,1253611
MAG_168,c_000000026726,631497
MAG_168,c_000000026727,1970560
MAG_168,c_000000026728,1535143
MAG_168,c_000000026729,1772408
MAG_168,c_000000026730,1422742
MAG_168,c_000000026731,7864
MAG_168,c_000000026732,1425642
MAG_168,c_000000026733,2850247
MAG_168,c_000000026734,2007849
MAG_168,c_000000026735,2860028
MAG_168,c_000000026736,1389690
MAG_168,c_000000026737,252728
MAG_168,c_000000026738,2438380
MAG_168,c_000000026739,473795
MAG_168,c_000000026740,2613603
MAG_168,c_000000026741,2916440
MAG_168,c_000000026742,1347489
MAG_168,c_000000026743,2281544
MAG_168,c_000000026744,2187066
MAG_168,c_000000026745,673646
MAG_168,c_000000026746,1104346
MAG_168,c_000000026747,790011
MAG_168,c_000000026748,2085
MAG_168,c_000000026749,1758772
MAG_168,c_000000026750,494014
MAG_168,c_000000026751,2882353
MAG_168,c_000000026752,1711757
MAG_168,c_000000026753,678152
MAG_168,c_000000026754,2197639
MAG_168,c_000000026755,1618577
MAG_168,c_000000026756,723309
MAG_168,c_000000026757,2235912
MAG_168,c_000000026758,2846839
MAG_168,c_000000026759,1905839
MAG_168,c_000000026760,667310
MAG_168,c_000000026761,1830287
MAG_168,c_000000026762,2473258
MAG_168,c_000000026763,2847136
MAG_168,c_000000026764,701175
MAG_168,c_000000026765,3151795
MAG_168,c_000000026766,2203808
MAG_168,c_000000026767,2970863
MAG_168,c_000000026768,2632892
MAG_168,c_000000026769,89133
MAG_168,c_000000026770,3378716
MAG_168,c_000000026771,2662580
MAG_168,c_000000026772,2047244
MAG_168,c_000000026773,2791986
MAG_168,c_000000026774,1978525
MAG_168,c_000000026775,1413002
MAG_168,c_000000026776,1313467
MAG_168,c_000000026777,2432395
MAG_168,c_000000026778,890582
MAG_168,c_000000026779,1542072
MAG_168,c_000000026780,568207
MAG_168,c_000000026781,1966884
MAG_168,c_000000026782,1706782
MAG_168,c_000000026783,1672400
MAG_168,c_000000026784,2836927
MAG_169,c_000000026785,2853190
MAG_169,c_000000026786,2051699
MAG_169,c_000000026787,304520
MAG_169,c_000000026788,3047361
MAG_169,c_000000026789,2193223
MAG_169,c_000000026790,3160203
MAG_169,c_000000026791,441365
MAG_169,c_000000026792,384873
MAG_169,c_000000026793,1174148
MAG_169,c_000000026794,1364170
MAG_169,c_000000026795,2866169
MAG_169,c_000000026796,3302793
MAG_169,c_000000026797,474141
MAG_169,c_000000026798,2867503
MAG_169,c_000000026799,1565529
MAG_169,c_000000026800,1338621
MAG_169,c_000000026801,532568
MAG_169,c_000000026802,2936943
MAG_169,c_000000026803,2525557
MAG_169,c_000000026804,1398732
MAG_169,c_000000026805,1289643
MAG_169,c_000000026806,111405
MAG_169,c_000000026807,2856331
MAG_169,c_000000026808,3031121
MAG_169,c_000000026809,3381718
MAG_169,c_000000026810,2231141
MAG_169,c_000000026811,239172
MAG_169,c_000000026812,953886
MAG_169,c_000000026813,735434
MAG_169,c_000000026814,1977336
MAG_169,c_000000026815,1693168
MAG_169,c_000000026816,882982
MAG_169,c_000000026817,2466620
MAG_169,c_000000026818,1169189
MAG_169,c_000000026819,2804476
MAG_169,c_000000026820,2766903
MAG_169,c_000000026821,1054004
MAG_169,c_000000026822,2361084
MAG_169,c_000000026823,1984739
MAG_169,c_000000026824,2886881
MAG_169,c_000000026825,2023243
MAG_169,c_000000026826,2978442
MAG_169,c_000000026827,2632311
MAG_169,c_000000026828,3123550
MAG_169,c_000000026829,1644906
MAG_169,c_000000026830,2189896
MAG_169,c_000000026831,2420495
MAG_169,c_000000026832,2830555
MAG_169,c_000000026833,2912248
MAG_169,c_000000026834,764726
MAG_169,c_000000026835,916721
MAG_169,c_000000026836,2999135
MAG_170,c_000000026837,2193920
MAG_170,c_000000026838,744335
MAG_170,c_000000026839,446034
MAG_170,c_000000026840,471028
MAG_170,c_000000026841,1168671
MAG_170,c_000000026842,3059257
MAG_170,c_000000026843,669743
MAG_170,c_000000026844,2662008
MAG_170,c_000000026845,2024356
MAG_170,c_000000026846,2499523
MAG_170,c_000000026847,1755437
MAG_170,c_000000026848,2505265
MAG_170,c_000000026849,2514295
MAG_170,c_000000026850,3064745
MAG_170,c_000000026851,1813105
MAG_170,c_000000026852,1886904
MAG_170,c_000000026853,146849
MAG_170,c_000000026854,18640
MAG_170,c_000000026855,1186228
MAG_170,c_000000026856,45427
MAG_170,c_000000026857,1749365
MAG_170,c_000000026858,906082
MAG_170,c_000000026859,2700761
MAG_170,c_000000026860,1755444
MAG_170,c_000000026861,1795598
MAG_170,c_000000026862,3273933
MAG_170,c_000000026863,2677499
MAG_170,c_000000026864,2212964
MAG_170,c_000000026865,1233971
MAG_170,c_000000026866,2630395
MAG_170,c_000000026867,247763
MAG_170,c_000000026868,1134466
MAG_170,c_000000026869,2340925
MAG_170,c_000000026870,3105339
MAG_170,c_000000026871,3290676
MAG_170,c_000000026872,906690
MAG_170,c_000000026873,1172554
MAG_170,c_000000026874,717515
MAG_170,c_000000026875,1769336
MAG_170,c_000000026876,1869385
MAG_170,c_000000026877,2800852
MAG_170,c_000000026878,1187276
MAG_170,c_000000026879,1886729
MAG_170,c_000000026880,2899985
MAG_170,c_000000026881,293893
MAG_170,c_000000026882,2680131
MAG_170,c_000000026883,2709463
MAG_170,c_000000026884,3281068
MAG_170,c_000000026885,1127470
MAG_170,c_000000026886,2680206
MAG_170,c_000000026887,2501757
MAG_170,c_000000026888,1127072
MAG_170,c_000000026889,2405729
MAG_170,c_000000026890,298708
MAG_170,c_000000026891,668577
MAG_170,c_000000026892,948892
MAG_170,c_000000026893,3270240
MAG_170,c_000000026894,737839
MAG_170,c_000000026895,3266282
MAG_171,c_000000026896,3121120
MAG_171,c_000000026897,1432319
MAG_171,c_000000026898,875627
MAG_171,c_000000026899,1118986
MAG_171,c_000000026900,3405688
MAG_171,c_000000026901,3119344
MAG_171,c_000000026902,1163123
MAG_171,c_000000026903,1127006
MAG_171,c_000000026904,1028291
MAG_171,c_000000026905,3383259
MAG_171,c_000000026906,489912
MAG_171,c_000000026907,3264457
MAG_171,c_000000026908,200306
MAG_171,c_000000026909,267324
MAG_171,c_000000026910,474125
MAG_171,c_000000026911,2493726
MAG_171,c_000000026912,1551871
MAG_171,c_000000026913,2462578
MAG_171,c_000000026914,660203
MAG_171,c_000000026915,569266
MAG_171,c_000000026916,830943
MAG_171,c_000000026917,1582428
MAG_171,c_000000026918,36347
MAG_171,c_000000026919,2866090
MAG_171,c_000000026920,2896190
MAG_171,c_000000026921,20150
MAG_171,c_000000026922,2556588
MAG_171,c_000000026923,3400117
MAG_171,c_000000026924,1429355
MAG_171,c_000000026925,752653
MAG_171,c_000000026926,907131
MAG_171,c_000000026927,3235778
MAG_171,c_000000026928,510680
MAG_171,c_000000026929,2326946
MAG_171,c_000000026930,1320946
MAG_171,c_000000026931,442797
MAG_171,c_000000026932,883404
MAG_171,c_000000026933,665777
MAG_171,c_000000026934,3054792
MAG_171,c_000000026935,2694678
MAG_171,c_000000026936,1174784
MAG_171,c_000000026937,2700880
MAG_171,c_000000026938,1972540
MAG_171,c_000000026939,3262482
MAG_171,c_000000026940,885003
MAG_171,c_000000026941,2943548
MAG_171,c_000000026942,839355
MAG_171,c_000000026943,3147055
MAG_171,c_000000026944,302305
MAG_171,c_000000026945,285343
MAG_171,c_000000026946,662272
MAG_171,c_000000026947,2246112
MAG_171,c_000000026948,3338710
MAG_171,c_000000026949,3369283
MAG_171,c_000000026950,759468
MAG_171,c_000000026951,274093
MAG_171,c_000000026952,337166
MAG_171,c_000000026953,264603
MAG_171,c_000000026954,1674942
MAG_171,c_000000026955,178602
MAG_171,c_000000026956,2867192
MAG_171,c_000000026957,668392
MAG_171,c_000000026958,94960
MAG_171,c_000000026959,37686
MAG_171,c_000000026960,3273424
MAG_171,c_000000026961,2854978
MAG_171,c_000000026962,2452714
MAG_171,c_000000026963,46217
MAG_171,c_000000026964,3130736
MAG_171,c_000000026965,2222171
MAG_171,c_000000026966,1556841
MAG_171,c_000000026967,1207574
MAG_171,c_000000026968,2640948
MAG_171,c_000000026969,108567
MAG_171,c_000000026970,412941
MAG_171,c_000000026971,2760982
MAG_171,c_000000026972,1104756
MAG_171,c_000000026973,335036
MAG_171,c_000000026974,451339
MAG_171,c_000000026975,255662
MAG_171,c_000000026976,547620
MAG_171,c_000000026977,2157778
MAG_171,c_000000026978,639672
MAG_171,c_000000026979,2044496
MAG_171,c_000000026980,547535
MAG_171,c_000000026981,891017
MAG_171,c_000000026982,2488533
MAG_171,c_000000026983,2877412
MAG_171,c_000000026984,2267077
MAG_171,c_000000026985,3246
MAG_171,c_000000026986,74589
MAG_171,c_000000026987,456296
MAG_171,c_000000026988,2709304
MAG_171,c_000000026989,1745677
MAG_171,c_000000026990,912181
MAG_171,c_000000026991,3091999
MAG_171,c_000000026992,1348810
MAG_171,c_000000026993,677402
MAG_171,c_000000026994,2671619
MAG_171,c_000000026995,3362089
MAG_171,c_000000026996,27436
MAG_171,c_000000026997,2120435
MAG_171,c_000000026998,754584
MAG_171,c_000000026999,2840068
MAG_171,c_000000027000,2204413
MAG_171,c_000000027001,229004
MAG_171,c_000000027002,2684192
MAG_171,c_000000027003,2023477
MAG_171,c_000000027004,743804
MAG_171,c_000000027005,2832695
MAG_171,c_000000027006,2483939
MAG_171,c_000000027007,2221075
MAG_171,c_000000027008,2083230
MAG_171,c_000000027009,2658399
MAG_171,c_000000027010,2184972
MAG_171,c_000000027011,2491481
MAG_171,c_000000027012,2848869
MAG_171,c_000000027013,980484
MAG_171,c_000000027014,442545
MAG_171,c_000000027015,742716
MAG_171,c_000000027016,306629
MAG_171,c_000000027017,2905961
MAG_171,c_000000027018,3287965
MAG_171,c_000000027019,730191
MAG_171,c_000000027020,2695022
MAG_171,c_000000027021,1745392
MAG_171,c_000000027022,2865668
MAG_171,c_000000027023,1381552
MAG_171,c_000000027024,2210251
MAG_171,c_000000027025,324022
MAG_171,c_000000027026,3304095
MAG_171,c_000000027027,1028237
MAG_171,c_000000027028,1365905
MAG_171,c_000000027029,1110902
MAG_171,c_000000027030,445761
MAG_171,c_000000027031,893086
MAG_171,c_000000027032,3038560
MAG_171,c_000000027033,3272185
MAG_171,c_000000027034,2852631
MAG_171,c_000000027035,2037615
MAG_171,c_000000027036,2719282
MAG_171,c_000000027037,1321557
MAG_171,c_000000027038,1759558
MAG_171,c_000000027039,2665041
MAG_171,c_000000027040,236570
MAG_171,c_000000027041,2195234
MAG_171,c_000000027042,2618584
MAG_171,c_000000027043,2231337
MAG_171,c_000000027044,3337867
MAG_171,c_000000027045,146865
MAG_171,c_000000027046,1761378
MAG_171,c_000000027047,728850
MAG_171,c_000000027048,2691462
MAG_171,c_000000027049,3084863
MAG_171,c_000000027050,2042971
MAG_171,c_000000027051,1204321
MAG_171,c_000000027052,266127
MAG_171,c_000000027053,20148
MAG_171,c_000000027054,3123528
MAG_171,c_000000027055,1109161
MAG_171,c_000000027056,2709402
MAG_171,c_000000027057,751513
MAG_171,c_000000027058,1405016
MAG_171,c_000000027059,3262808
MAG_172,c_000000027060,422075
MAG_172,c_000000027061,649116
MAG_172,c_000000027062,115193
MAG_172,c_000000027063,540062
MAG_172,c_000000027064,209650
MAG_172,c_000000027065,72082
MAG_172,c_000000027066,113678
MAG_172,c_000000027067,577203
MAG_172,c_000000027068,108181
MAG_172,c_000000027069,146964
MAG_172,c_000000027070,114573
MAG_172,c_000000027071,520255
MAG_172,c_000000027072,575224
MAG_172,c_000000027073,418375
MAG_172,c_000000027074,34462
MAG_172,c_000000027075,159780
MAG_172,c_000000027076,425297
MAG_172,c_000000027077,156508
MAG_172,c_000000027078,789966
MAG_172,c_000000027079,422775
MAG_172,c_000000027080,696462
MAG_172,c_000000027081,601349
MAG_172,c_000000027082,574592
MAG_172,c_000000027083,209509
MAG_172,c_000000027084,621967
MAG_172,c_000000027085,454168
MAG_172,c_000000027086,491646
MAG_172,c_000000027087,329316
MAG_172,c_000000027088,325369
MAG_172,c_000000027089,259350
MAG_172,c_000000027090,751666
MAG_172,c_000000027091,285445
MAG_172,c_000000027092,492053
MAG_172,c_000000027093,278142
MAG_172,c_000000027094,583347
MAG_172,c_000000027095,164874
MAG_172,c_000000027096,229840
MAG_172,c_000000027097,311296
MAG_172,c_000000027098,471930
MAG_172,c_000000027099,425179
MAG_172,c_000000027100,634093
MAG_172,c_000000027101,310970
MAG_172,c_000000027102,121001
MAG_172,c_000000027103,371145
MAG_172,c_000000027104,104949
MAG_172,c_000000027105,310951
MAG_172,c_000000027106,719040
MAG_172,c_000000027107,640776
MAG_172,c_000000027108,710
MAG_172,c_000000027109,733211
MAG_172,c_000000027110,318269
MAG_172,c_000000027111,538723
MAG_172,c_000000027112,372821
MAG_172,c_000000027113,103738
MAG_172,c_000000027114,217945
MAG_172,c_000000027115,702873
MAG_172,c_000000027116,23944
MAG_172,c_000000027117,576701
MAG_172,c_000000027118,161140
MAG_172,c_000000027119,160861
MAG_172,c_000000027120,421489
MAG_172,c_000000027121,382318
MAG_172,c_000000027122,560347
MAG_172,c_000000027123,680436
MAG_172,c_000000027124,438866
MAG_172,c_000000027125,577472
MAG_172,c_000000027126,73048
MAG_172,c_000000027127,505780
MAG_172,c_000000027128,542252
MAG_172,c_000000027129,309457
MAG_172,c_000000027130,120175
MAG_172,c_000000027131,477694
MAG_172,c_000000027132,361274
MAG_172,c_000000027133,52450
MAG_172,c_000000027134,512416
MAG_172,c_000000027135,808739
MAG_172,c_000000027136,92307
MAG_172,c_000000027137,572928
MAG_172,c_000000027138,614951
MAG_172,c_000000027139,756962
MAG_172,c_000000027140,421198
MAG_172,c_000000027141,815122
MAG_172,c_000000027142,7945
MAG_172,c_000000027143,222216
MAG_172,c_000000027144,473475
MAG_172,c_000000027145,242766
MAG_172,c_000000027146,163820
MAG_172,c_000000027147,625473
MAG_172,c_000000027148,393804
MAG_172,c_000000027149,213493
MAG_172,c_000000027150,374100
MAG_172,c_000000027151,422435
MAG_172,c_000000027152,207334
MAG_172,c_000000027153,310954
MAG_172,c_000000027154,317356
MAG_172,c_000000027155,222208
MAG_172,c_000000027156,122556
MAG_172,c_000000027157,788220
MAG_172,c_000000027158,546463
MAG_172,c_000000027159,240326
MAG_172,c_000000027160,77815
MAG_172,c_000000027161,366472
MAG_172,c_000000027162,366067
MAG_172,c_000000027163,122970
MAG_172,c_000000027164,195844
MAG_172,c_000000027165,424121
MAG_172,c_000000027166,155888
MAG_172,c_000000027167,518760
MAG_172,c_000000027168,157335
MAG_172,c_000000027169,11103
MAG_172,c_000000027170,616285
MAG_172,c_000000027171,547289
MAG_172,c_000000027172,283589
MAG_172,c_000000027173,242624
MAG_172,c_000000027174,66321
MAG_172,c_000000027175,573945
MAG_172,c_000000027176,318056
MAG_172,c_000000027177,763054
MAG_172,c_000000027178,645668
MAG_172,c_000000027179,75521
MAG_172,c_000000027180,317276
MAG_172,c_000000027181,372470
MAG_172,c_000000027182,797291
MAG_172,c_000000027183,781630
MAG_172,c_000000027184,65798
MAG_172,c_000000027185,325917
MAG_172,c_000000027186,541989
MAG_172,c_000000027187,331743
MAG_172,c_000000027188,550347
MAG_172,c_000000027189,179991
MAG_172,c_000000027190,137829
MAG_172,c_000000027191,65794
MAG_172,c_000000027192,468819
MAG_172,c_000000027193,560103
MAG_172,c_000000027194,425522
MAG_172,c_000000027195,184441
MAG_172,c_000000027196,590337
MAG_172,c_000000027197,570864
MAG_172,c_000000027198,535234
MAG_172,c_000000027199,434309
MAG_172,c_000000027200,740469
MAG_172,c_000000027201,634247
MAG_172,c_000000027202,215336
MAG_172,c_000000027203,520658
MAG_172,c_000000027204,110528
MAG_172,c_000000027205,103321
MAG_172,c_000000027206,194019
MAG_172,c_000000027207,78989
MAG_172,c_000000027208,523199
MAG_172,c_000000027209,752004
MAG_172,c_000000027210,85693
MAG_172,c_000000027211,111123
MAG_172,c_000000027212,144850
MAG_172,c_000000027213,48074
MAG_172,c_000000027214,729552
MAG_172,c_000000027215,116695
MAG_172,c_000000027216,22152
MAG_172,c_000000027217,17126
MAG_172,c_000000027218,634290
MAG_172,c_000000027219,806833
MAG_172,c_000000027220,122551
MAG_172,c_000000027221,506135
MAG_172,c_000000027222,161199
MAG_172,c_000000027223,18537
MAG_172,c_000000027224,202459
MAG_172,c_000000027225,172765
MAG_172,c_000000027226,2344
MAG_172,c_000000027227,221731
MAG_172,c_000000027228,311716
MAG_172,c_000000027229,107330
MAG_172,c_000000027230,72182
MAG_172,c_000000027231,318867
MAG_172,c_000000027232,388304
MAG_172,c_000000027233,728181
MAG_172,c_000000027234,694785
MAG_172,c_000000027235,113639
MAG_172,c_000000027236,383579
MAG_172,c_000000027237,472667
MAG_172,c_000000027238,14981
MAG_172,c_000000027239,672788
MAG_172,c_000000027240,746320
MAG_172,c_000000027241,272158
MAG_172,c_000000027242,585836
MAG_172,c_000000027243,279633
MAG_172,c_000000027244,510038
MAG_172,c_000000027245,569559
MAG_172,c_000000027246,213495
MAG_172,c_000000027247,799861
MAG_172,c_000000027248,779717
MAG_172,c_000000027249,678270
MAG_172,c_000000027250,190804
MAG_172,c_000000027251,117521
MAG_172,c_000000027252,622209
MAG_172,c_000000027253,332057
MAG_172,c_000000027254,228676
MAG_172,c_000000027255,215330
MAG_172,c_000000027256,23158
MAG_172,c_000000027257,9071
MAG_172,c_000000027258,399503
MAG_172,c_000000027259,761808
MAG_172,c_000000027260,145787
MAG_172,c_000000027261,729086
MAG_172,c_000000027262,260431
MAG_172,c_000000027263,425278
MAG_172,c_000000027264,171489
MAG_172,c_000000027265,180701
MAG_172,c_000000027266,217657
MAG_172,c_000000027267,528382
MAG_172,c_000000027268,12539
MAG_172,c_000000027269,256239
MAG_172,c_000000027270,286826
MAG_172,c_000000027271,492127
MAG_172,c_000000027272,687749
MAG_172,c_000000027273,802140
MAG_172,c_000000027274,819693
MAG_172,c_000000027275,66224
MAG_172,c_000000027276,44120
MAG_172,c_000000027277,638768
MAG_172,c_000000027278,521503
MAG_172,c_000000027279,312909
MAG_172,c_000000027280,627290
MAG_172,c_000000027281,532438
MAG_172,c_000000027282,517438
MAG_172,c_000000027283,183088
MAG_172,c_000000027284,593808
MAG_172,c_000000027285,672805
MAG_172,c_000000027286,184380
MAG_172,c_000000027287,773126
MAG_172,c_000000027288,448265
MAG_172,c_000000027289,572916
MAG_172,c_000000027290,575966
MAG_172,c_000000027291,312292
MAG_172,c_000000027292,223295
MAG_172,c_000000027293,558713
MAG_172,c_000000027294,137831
MAG_172,c_000000027295,315900
MAG_172,c_000000027296,503843
MAG_172,c_000000027297,212472
MAG_172,c_000000027298,583864
MAG_172,c_000000027299,411071
MAG_172,c_000000027300,606161
MAG_172,c_000000027301,482107
MAG_172,c_000000027302,376155
MAG_172,c_000000027303,11502
MAG_172,c_000000027304,113215
MAG_172,c_000000027305,737463
MAG_172,c_000000027306,804443
MAG_172,c_000000027307,339170
MAG_172,c_000000027308,65789
MAG_172,c_000000027309,199519
MAG_172,c_000000027310,20466
MAG_172,c_000000027311,674448
MAG_172,c_000000027312,155797
MAG_172,c_000000027313,785484
MAG_172,c_000000027314,465569
MAG_172,c_000000027315,110413
MAG_172,c_000000027316,606649
MAG_172,c_000000027317,19218
MAG_172,c_000000027318,413615
MAG_172,c_000000027319,574456
MAG_172,c_000000027320,157668
MAG_172,c_000000027321,296131
MAG_172,c_000000027322,4750
MAG_172,c_000000027323,619548
MAG_172,c_000000027324,608950
MAG_172,c_000000027325,77573
MAG_172,c_000000027326,253049
MAG_172,c_000000027327,371643
MAG_172,c_000000027328,146690
MAG_172,c_000000027329,166627
MAG_172,c_000000027330,9886
MAG_172,c_000000027331,171899
MAG_173,c_000000027332,488915
MAG_173,c_000000027333,595842
MAG_173,c_000000027334,800963
MAG_173,c_000000027335,45257
MAG_173,c_000000027336,96653
MAG_173,c_000000027337,510727
MAG_173,c_000000027338,575118
MAG_173,c_000000027339,310298
MAG_173,c_000000027340,201041
MAG_173,c_000000027341,637060
MAG_173,c_000000027342,820298
MAG_173,c_000000027343,310436
MAG_173,c_000000027344,299449
MAG_173,c_000000027345,32488
MAG_173,c_000000027346,780537
MAG_173,c_000000027347,441657
MAG_173,c_000000027348,336240
MAG_173,c_000000027349,539676
MAG_173,c_000000027350,34335
MAG_173,c_000000027351,287389
MAG_173,c_000000027352,52127
MAG_173,c_000000027353,751465
MAG_173,c_000000027354,594148
MAG_173,c_000000027355,320180
MAG_173,c_000000027356,534596
MAG_173,c_000000027357,229307
MAG_173,c_000000027358,487148
MAG_173,c_000000027359,379180
MAG_173,c_000000027360,685230
MAG_173,c_000000027361,688636
MAG_173,c_000000027362,744805
MAG_173,c_000000027363,534753
MAG_173,c_000000027364,587874
MAG_173,c_000000027365,381710
MAG_173,c_000000027366,61148
MAG_173,c_000000027367,777723
MAG_173,c_000000027368,421240
MAG_173,c_000000027369,648824
MAG_173,c_000000027370,744034
MAG_173,c_000000027371,526415
MAG_173,c_000000027372,686191
MAG_173,c_000000027373,457698
MAG_173,c_000000027374,691288
MAG_173,c_000000027375,13403
MAG_173,c_000000027376,155212
MAG_173,c_000000027377,329705
MAG_173,c_000000027378,718975
MAG_173,c_000000027379,90539
MAG_173,c_000000027380,419237
MAG_173,c_000000027381,517767
MAG_173,c_000000027382,684995
MAG_173,c_000000027383,704254
MAG_173,c_000000027384,108328
MAG_173,c_000000027385,66277
MAG_173,c_000000027386,353367
MAG_173,c_000000027387,611041
MAG_173,c_000000027388,743225
MAG_173,c_000000027389,573574
MAG_173,c_000000027390,820804
MAG_173,c_000000027391,205728
MAG_173,c_000000027392,570164
MAG_173,c_000000027393,312244
MAG_173,c_000000027394,233008
MAG_173,c_000000027395,162858
MAG_173,c_000000027396,573962
MAG_173,c_000000027397,414472
MAG_173,c_000000027398,214590
MAG_173,c_000000027399,672475
MAG_173,c_000000027400,415553
MAG_173,c_000000027401,679296
MAG_173,c_000000027402,338401
MAG_173,c_000000027403,9519
MAG_173,c_000000027404,422509
MAG_173,c_000000027405,690120
MAG_173,c_000000027406,351626
MAG_173,c_000000027407,192882
MAG_173,c_000000027408,232511
MAG_173,c_000000027409,114054
MAG_173,c_000000027410,727388
MAG_173,c_000000027411,124409
MAG_173,c_000000027412,437411
MAG_173,c_000000027413,133752
MAG_173,c_000000027414,249907
MAG_173,c_000000027415,230159
MAG_173,c_000000027416,65141
MAG_173,c_000000027417,623967
MAG_173,c_000000027418,574177
MAG_173,c_000000027419,398268
MAG_173,c_000000027420,684699
MAG_173,c_000000027421,679217
MAG_173,c_000000027422,416420
MAG_173,c_000000027423,688907
MAG_173,c_000000027424,168627
MAG_173,c_000000027425,108434
MAG_173,c_000000027426,535836
MAG_173,c_000000027427,13007
MAG_173,c_000000027428,525784
MAG_173,c_000000027429,430925
MAG_173,c_000000027430,619807
MAG_173,c_000000027431,545536
MAG_173,c_000000027432,706511
MAG_173,c_000000027433,368188
MAG_173,c_000000027434,576958
MAG_173,c_000000027435,488728
MAG_173,c_000000027436,173861
MAG_173,c_000000027437,328684
MAG_173,c_000000027438,657519
MAG_173,c_000000027439,674579
MAG_173,c_000000027440,375475
MAG_173,c_000000027441,323390
MAG_173,c_000000027442,822
MAG_173,c_000000027443,536969
MAG_173,c_000000027444,18568
MAG_173,c_000000027445,706318
MAG_173,c_000000027446,602548
MAG_173,c_000000027447,111487
MAG_173,c_000000027448,601633
MAG_173,c_000000027449,532712
MAG_173,c_000000027450,327253
MAG_173,c_000000027451,628070
MAG_173,c_000000027452,270125
MAG_173,c_000000027453,706796
MAG_173,c_000000027454,117020
MAG_173,c_000000027455,375537
MAG_173,c_000000027456,364066
MAG_173,c_000000027457,685168
MAG_173,c_000000027458,329801
MAG_173,c_000000027459,410286
MAG_173,c_000000027460,606760
MAG_173,c_000000027461,418732
MAG_173,c_000000027462,374170
MAG_173,c_000000027463,139724
MAG_173,c_000000027464,97049
MAG_173,c_000000027465,476479
MAG_173,c_000000027466,313972
MAG_173,c_000000027467,447414
MAG_173,c_000000027468,290914
MAG_173,c_000000027469,10600
MAG_173,c_000000027470,122407
MAG_173,c_000000027471,367497
MAG_173,c_000000027472,239148
MAG_173,c_000000027473,292174
MAG_173,c_000000027474,611409
MAG_173,c_000000027475,390718
MAG_173,c_000000027476,807864
MAG_173,c_000000027477,529196
MAG_173,c_000000027478,688594
MAG_173,c_000000027479,180355
MAG_173,c_000000027480,734451
MAG_173,c_000000027481,544690
MAG_173,c_000000027482,389383
MAG_173,c_000000027483,573428
MAG_173,c_000000027484,346459
MAG_173,c_000000027485,447660
MAG_173,c_000000027486,25702
MAG_173,c_000000027487,365369
MAG_173,c_000000027488,825838
MAG_173,c_000000027489,437689
MAG_173,c_000000027490,17838
MAG_173,c_000000027491,512140
MAG_173,c_000000027492,1653
MAG_173,c_000000027493,86839
MAG_173,c_000000027494,812921
MAG_173,c_000000027495,763235
MAG_173,c_000000027496,544791
MAG_173,c_000000027497,56280
MAG_174,c_000000027498,50546
MAG_174,c_000000027499,267684
MAG_174,c_000000027500,109956
MAG_174,c_000000027501,796060
MAG_174,c_000000027502,605869
MAG_174,c_000000027503,499656
MAG_174,c_000000027504,792372
MAG_174,c_000000027505,168635
MAG_174,c_000000027506,413557
MAG_174,c_000000027507,414740
MAG_174,c_000000027508,214409
MAG_174,c_000000027509,436857
MAG_174,c_000000027510,364290
MAG_174,c_000000027511,18684
