contig,length,Phyllostomus disoclor (080613_8),Phyllostomus disoclor (080813_19),Mimon crenulatum (080813_7),Mimon crenulatum (080913_2),Phyllostomus hastatus (080613_5),Phyllostomus hastatus (080913_8)
cn_080913_8_1_ph_rerun_000000000172,9732,0,0,0,0,0,105.42256316784719
080913_8_1_ph_rerun_k141_582332,6385,0,0,0,0,0,277.9929761424665
080913_8_1_ph_rerun_k141_789706,3802,0,0,0,0,0,212.3213152667983
cn_080913_8_1_ph_rerun_000000000341,7409,0,0,0,0,0,128.89714099968424
080913_8_1_ph_rerun_k141_168498,2597,0,0,0,0,0,430.70218619348304
cn_080913_8_1_ph_rerun_000000000058,6311,0,0,0,0,157.40509056332206,3657.1214569243175
cn_080913_8_1_ph_rerun_000000000204,6646,173.54896084479435,0,0,0,0,201.71254553561178
cn_080913_8_1_ph_rerun_000000000159,9268,0,0,0,0,0,139.89841720170128
080913_8_1_ph_rerun_k141_685757,11854,0,0,0,0,0,150.2530898452403
080913_8_1_ph_rerun_k141_790077,2564,0,0,0,0,0,264.7642129227083
080913_8_1_ph_rerun_k141_532093,3281,0,0,0,0,0,416.4091445047177
080913_8_1_ph_rerun_k141_790217,2922,0,0,0,0,337.99561445653575,223.16378010088823
080913_8_1_ph_rerun_k141_14431,4488,0,0,0,0,0,225.7745447238612
080913_8_1_ph_rerun_k141_168732,2560,0,0,0,0,431.88574043409704,317.77010933957706
080913_8_1_ph_rerun_k141_14752,2564,0,0,0,0,0,415.82539759305496
080913_8_1_ph_rerun_k141_221483,3896,0,0,0,0,329.0442445166652,264.1196716002722
080913_8_1_ph_rerun_k141_377467,3272,0,0,0,0,0,1209.490605146762
cn_080913_8_1_ph_rerun_000000000349,10225,0,0,0,0,0,217.0763456060778
080913_8_1_ph_rerun_k141_636621,2503,0,0,0,0,0,336.40637302856084
080913_8_1_ph_rerun_k141_428709,9885,0,0,0,0,0,134.3839383371529
080913_8_1_ph_rerun_k141_377614,5884,0,0,0,0,0,314.9270871025334
080913_8_1_ph_rerun_k141_377635,3081,0,0,0,0,0,302.0665644887714
cn_080913_8_1_ph_rerun_000000000162,11259,0,0,0,0,0,140.59505612452855
cn_080913_8_1_ph_rerun_000000000301,23517,0,0,0,0,0,71.45864192474517
080913_8_1_ph_rerun_k141_221835,19572,0,0,0,0,0,96.64827632161686
080913_8_1_ph_rerun_k141_429033,3383,0,0,0,0,0,275.3262311651131
080913_8_1_ph_rerun_k141_429084,3041,0,0,0,0,0,287.1274796921652
080913_8_1_ph_rerun_k141_274621,9360,0,0,0,0,0,142.5906433830899
cn_080913_8_1_ph_rerun_000000000032,33199,0,0,0,0,0,49.252799981244614
080913_8_1_ph_rerun_k141_377810,2960,0,0,0,0,0,422.019700076687
080913_8_1_ph_rerun_k141_222105,3351,0,0,0,0,0,10579.310196307606
080913_8_1_ph_rerun_k141_222170,2514,0,0,0,0,0,321.90863249217915
080913_8_1_ph_rerun_k141_740290,5075,0,0,0,0,0,308.2834225170183
080913_8_1_ph_rerun_k141_169844,3885,0,0,0,0,0,313.0414879392298
080913_8_1_ph_rerun_k141_68536,3086,0,0,0,0,0,914.9914109991901
080913_8_1_ph_rerun_k141_687202,8420,0,0,0.18151675432239467,0.8314004598725231,59596.83555744849,136530.9451383238
080913_8_1_ph_rerun_k141_791560,4628,0,0,0,0,0,311.7037740578947
080913_8_1_ph_rerun_k141_429544,9164,0,0,0,0,0,518.219486112456
cn_080913_8_1_ph_rerun_000000000271,6627,0,0,0,0,0,889.3950180694978
080913_8_1_ph_rerun_k141_68791,3641,435.66287911507754,0,0,0,99.93592700385038,2778.2250001129987
080913_8_1_ph_rerun_k141_583993,4047,0,0,0,0,0,231.8095648525065
cn_080913_8_1_ph_rerun_000000000225,5216,0,0,0,0,0,523.9868272381192
cn_080913_8_1_ph_rerun_000000000021,5375,0,0,49.745799455400864,1141.1303983471003,0,176.78054293063252
080913_8_1_ph_rerun_k141_687594,2920,0,0,0,0,0,208.93506817950876
080913_8_1_ph_rerun_k141_222904,2840,0,0,0,0,7.186101948110476,192.87570644393435
080913_8_1_ph_rerun_k141_118673,2642,0,0,0,0,1152.5122226165774,386.64782939661393
080913_8_1_ph_rerun_k141_16059,3830,0,0,0,0,0,300.5028460606802
080913_8_1_ph_rerun_k141_223236,4578,0,0,0,0,0,238.0729536806264
080913_8_1_ph_rerun_k141_584593,7483,0,0,0,0,0,125.6202294605931
080913_8_1_ph_rerun_k141_533532,2572,0,0,0,0,510.1969983292523,259.0000436843529
080913_8_1_ph_rerun_k141_379070,4322,0,0,0,0,0,1142.232840445023
080913_8_1_ph_rerun_k141_430152,13337,0,0,0,0,0,129.94013579871762
080913_8_1_ph_rerun_k141_741348,3346,0,0,0,0,0,294.2152452921108
cn_080913_8_1_ph_rerun_000000000109,19145,0,0,0,0,0,115.28069009528328
cn_080913_8_1_ph_rerun_000000000137,39677,0,0,0,0,0,38.57374456893896
080913_8_1_ph_rerun_k141_275760,4967,0,0,0,0,0,323.1456053492073
cn_080913_8_1_ph_rerun_000000000067,5965,0,0,0,0,0,142.11835055436475
080913_8_1_ph_rerun_k141_534186,3182,0,0,0,0,0,367.23160287386827
cn_080913_8_1_ph_rerun_000000000117,40046,0,0,0,0,0,141.11062678286004
cn_080913_8_1_ph_rerun_000000000113,25480,0,0,0,0,0,156.07205776590723
080913_8_1_ph_rerun_k141_70105,3261,0,0,0,0,0,324.2692826181581
080913_8_1_ph_rerun_k141_327810,3932,0,0,0,0,0,2732.7481941847404
cn_080913_8_1_ph_rerun_000000000263,10896,0,0,0,0,0,116.3746154677957
080913_8_1_ph_rerun_k141_430896,2612,0,0,0,0,416.12496303741733,381.8517615494567
080913_8_1_ph_rerun_k141_327976,2906,0,0,0,0,0,450.90869219824145
080913_8_1_ph_rerun_k141_481719,2801,0,0,0,0,0,520.6046555926376
080913_8_1_ph_rerun_k141_224302,3833,0,0,0,0,0,361.6388511158047
cn_080913_8_1_ph_rerun_000000000034,20623,0,0,0,0,21.685138547806453,1111.1866011695422
cn_080913_8_1_ph_rerun_000000000166,7722,0,0,0,0,0,127.37517447324885
080913_8_1_ph_rerun_k141_481924,3670,0,0,0,0,0,275.2916447421667
080913_8_1_ph_rerun_k141_431128,2576,0,0,0,0,0,2040.4891922419538
cn_080913_8_1_ph_rerun_000000000013,15901,0,0,0,0,0,122.45721909397875
080913_8_1_ph_rerun_k141_70679,12229,0,0,1.6943047107967522,15.674483296258892,315.7554681059305,151.64309823433717
080913_8_1_ph_rerun_k141_689352,5567,0,0,0,0,6547.948878498645,5799.9025775556765
cn_080913_8_1_ph_rerun_000000000281,8329,0,0,0,0,0,310.3508998286269
080913_8_1_ph_rerun_k141_17761,2750,0,0,0,0,410.7946184160083,319.5463515913375
080913_8_1_ph_rerun_k141_172298,2879,0,0,0,0,0,260.7658253854209
080913_8_1_ph_rerun_k141_71056,4510,0,0,0,0,0,343.91430800090967
cn_080913_8_1_ph_rerun_000000000057,10152,0,0,0,0,0,117.76333288435305
080913_8_1_ph_rerun_k141_225024,3822,0,10.120509496167841,1884.6192753444636,135.7586997783262,0,254.59072907344807
cn_080913_8_1_ph_rerun_000000000321,7148,0,0,0,0,0,1560.4379459662357
080913_8_1_ph_rerun_k141_586648,2531,0,0,0,0,426.1339675946903,363.15396978545056
cn_080913_8_1_ph_rerun_000000000337,5395,0,0,0,0,0,193.52010428854288
080913_8_1_ph_rerun_k141_639774,6027,0,0,0,0,0,1612.0345233429753
cn_080913_8_1_ph_rerun_000000000302,6450,0,0,0,0,0,228.38365937199956
080913_8_1_ph_rerun_k141_277673,12677,0,0,0,0,0,382.3481311483298
080913_8_1_ph_rerun_k141_483258,4963,0,0,0,0,0,445.99586067824964
080913_8_1_ph_rerun_k141_640086,2533,0,0,0,0,0,680.1422855264393
080913_8_1_ph_rerun_k141_483413,2942,0,0,0,0,0,319.81680090436186
080913_8_1_ph_rerun_k141_277957,3173,0,0,0,0,0,412.4718070086372
080913_8_1_ph_rerun_k141_536075,3366,3.307454348530625,0,0,0,0,1387.3438018314478
080913_8_1_ph_rerun_k141_18729,2828,0,0,0,0,0,342.38066784143325
080913_8_1_ph_rerun_k141_18916,2955,0,0,0,0,0,343.58975613763334
080913_8_1_ph_rerun_k141_640473,2671,0,0,0,0,0,295.57732480908913
080913_8_1_ph_rerun_k141_690838,2895,0,0,0,0,649.972804144376,542.9323969788541
080913_8_1_ph_rerun_k141_71959,3779,0,0,0,0,0,246.02335044386996
080913_8_1_ph_rerun_k141_173790,3434,0,0,0,0,0,290.9644361836355
080913_8_1_ph_rerun_k141_72213,3026,0,0,0,0,0,283.9009565149225
cn_080913_8_1_ph_rerun_000000000178,5246,0,0,0,0,0,174.76104653086068
cn_080913_8_1_ph_rerun_000000000158,10767,0,0,0,0,0,109.08025370800836
080913_8_1_ph_rerun_k141_19621,3412,0,0,0,0,0,230.3856851353446
080913_8_1_ph_rerun_k141_174087,2613,0,0,0,0,427.7581695038787,251.9324561752243
080913_8_1_ph_rerun_k141_795582,2971,0,0,0,0,320.61896134503047,282.4735023932636
080913_8_1_ph_rerun_k141_433399,3966,0,0,0,0,0,313.8969171739863
080913_8_1_ph_rerun_k141_536964,2548,0,0,0,0,0,961.2114636404526
080913_8_1_ph_rerun_k141_691783,2573,0,0,0,0,0,265.115462124996
cn_080913_8_1_ph_rerun_000000000077,7215,0,0,0,0,0,459.4708503301163
080913_8_1_ph_rerun_k141_537078,2662,0,0,0,0,0,279.16150436529966
cn_080913_8_1_ph_rerun_000000000319,29191,0,0,0,0,0,106.02726958016657
080913_8_1_ph_rerun_k141_174345,5019,0,0,0,0,0,217.02762742922116
cn_080913_8_1_ph_rerun_000000000025,8711,0,0,0,0,0,549.5707159872343
080913_8_1_ph_rerun_k141_537214,3539,0,0,0,0,0,1123.3529436805386
080913_8_1_ph_rerun_k141_641264,4240,0,0,0,0,0,319.3695718318262
080913_8_1_ph_rerun_k141_434066,5498,0,0,0,0,0,251.59442900250198
cn_080913_8_1_ph_rerun_000000000124,26906,0,0,0,0,0,121.81579676053278
080913_8_1_ph_rerun_k141_745805,2901,0,0,0,0,0,327.3737435652121
080913_8_1_ph_rerun_k141_122719,2590,0,0,0,0,419.9553758409219,380.962618929445
cn_080913_8_1_ph_rerun_000000000330,27935,0,0,0,0,0,65.31003397452753
080913_8_1_ph_rerun_k141_485346,2533,0,0,0,0,0,495.90338609541436
cn_080913_8_1_ph_rerun_000000000230,7648,0,0,0,0,0,147.9454812105026
080913_8_1_ph_rerun_k141_227462,2919,0,0,0,0,0,523.5093005193546
080913_8_1_ph_rerun_k141_331238,3771,0,0,0,0,0,712.6169429718519
cn_080913_8_1_ph_rerun_000000000134,5818,0,0,0,0,0,354.5596461865741
cn_080913_8_1_ph_rerun_000000000242,5941,0,0,0,0,0,3575.911946655349
080913_8_1_ph_rerun_k141_73630,3278,0,0,0,0,0,266.6839030588841
080913_8_1_ph_rerun_k141_746223,6050,0,0,0,0,0,269.98756285021244
080913_8_1_ph_rerun_k141_434614,3814,0,0,0,0,290.7635771973277,215.4236920927223
080913_8_1_ph_rerun_k141_485797,3932,0,0,0,0,0,647.203880954378
080913_8_1_ph_rerun_k141_746348,2698,0,0,0,0,0,330.151966917101
cn_080913_8_1_ph_rerun_000000000345,13406,0,0,0,0,0,267.7048519880433
080913_8_1_ph_rerun_k141_589649,3170,0,0,0,0,0,311.0034006019811
cn_080913_8_1_ph_rerun_000000000333,6237,0,0,0,0,0,197.52157682126352
cn_080913_8_1_ph_rerun_000000000102,9770,0,0,0,0,0,131.31283342580318
080913_8_1_ph_rerun_k141_280084,7941,0,0,0,0,0,223.86667424295263
080913_8_1_ph_rerun_k141_796819,3777,0,0,0,0,0,836.780752307384
cn_080913_8_1_ph_rerun_000000000323,10996,0,0,0,0,0,104.96484780047719
080913_8_1_ph_rerun_k141_486334,3398,0,0,0,0,0,313.89717852839124
080913_8_1_ph_rerun_k141_175414,6896,0,0,0,0,0,199.61380430410395
080913_8_1_ph_rerun_k141_642335,4757,0,0,0,0,0,291.46796478012106
080913_8_1_ph_rerun_k141_74626,5100,0,0,0,0,0,198.12766649669456
cn_080913_8_1_ph_rerun_000000000076,12044,0,0,0,0,0,91.87416293090969
080913_8_1_ph_rerun_k141_74651,11557,0,0,0,0,0,139.9494025822894
080913_8_1_ph_rerun_k141_642600,6897,0,0,0,0,0,829.4360151920845
080913_8_1_ph_rerun_k141_797401,7894,0,0,0,0,0,136.61061960887304
080913_8_1_ph_rerun_k141_175633,3764,0,0,0,0,0,243.65088702616504
cn_080913_8_1_ph_rerun_000000000132,16718,0,0,0,0,0,92.85163651929764
080913_8_1_ph_rerun_k141_280796,2858,0,0,0,0,0,728.4181210583562
cn_080913_8_1_ph_rerun_000000000246,10116,0,0,0,0,0,212.75621371620608
080913_8_1_ph_rerun_k141_74910,14083,0,0,0,0,0,121.58415354224674
080913_8_1_ph_rerun_k141_280913,5218,0,0,0,0,0,353.18724577087465
cn_080913_8_1_ph_rerun_000000000039,9729,0,0,0,0,0,137.44604459636588
080913_8_1_ph_rerun_k141_229019,2989,0,0,0,0,0,373.87252678022224
cn_080913_8_1_ph_rerun_000000000187,20900,0,0,0,0,0,94.98150566534278
080913_8_1_ph_rerun_k141_747565,3453,0,0,0,0,0,588.142364958306
cn_080913_8_1_ph_rerun_000000000343,7309,0,0,0,0,0,141.63543212993287
cn_080913_8_1_ph_rerun_000000000004,34634,0,0,0,0,0,123.65235338519014
cn_080913_8_1_ph_rerun_000000000095,12788,0,0,0,0,0,135.30215624841787
cn_080913_8_1_ph_rerun_000000000218,8030,0,0,0,0,0,155.75047722920192
080913_8_1_ph_rerun_k141_694338,14536,0,0,0,0,0,88.55095550299848
080913_8_1_ph_rerun_k141_798313,5064,0,0,0,0,0,233.29161040481367
080913_8_1_ph_rerun_k141_798356,3687,0,0,0,0,0,288.0666810018527
080913_8_1_ph_rerun_k141_22353,2802,224.30128967210894,0,0,0,81.19498504128693,3839.738908683983
080913_8_1_ph_rerun_k141_539771,6741,0,0,0,0,0,965.4659293295119
080913_8_1_ph_rerun_k141_539799,5140,0,0,0,0,227.5866120748501,159.05092386639197
080913_8_1_ph_rerun_k141_281882,2697,0,0,0,0,0,290.7927007660383
cn_080913_8_1_ph_rerun_000000000238,11994,0,0,0,0,0,522.8477913298409
cn_080913_8_1_ph_rerun_000000000100,18365,0,0,0,0,0,62.58749124877298
080913_8_1_ph_rerun_k141_748619,2540,0,0,0,0,0,316.4578672515986
080913_8_1_ph_rerun_k141_695093,2939,0,0,0,0,0,4319.881647541665
080913_8_1_ph_rerun_k141_798998,2578,0,0,0,0,0,277.05839567312586
080913_8_1_ph_rerun_k141_799015,2550,0,0,0,0,0,413.4935875324493
080913_8_1_ph_rerun_k141_592336,3256,0,0,0,0,0,1872.1381059312696
cn_080913_8_1_ph_rerun_000000000114,5109,0,0,0,0,0,203.5057221551074
080913_8_1_ph_rerun_k141_282219,15569,0,0,0,0,0,260.7934842227567
080913_8_1_ph_rerun_k141_76420,4586,0,0,0,0,0,240.68178255782541
cn_080913_8_1_ph_rerun_000000000017,5180,0,0,0,0,0,441.84533774272495
cn_080913_8_1_ph_rerun_000000000275,6548,0,0,0,0,0,173.55809374112428
080913_8_1_ph_rerun_k141_488490,2770,0,0,0,0,0,327.83729312981035
080913_8_1_ph_rerun_k141_125536,3014,0,0,0,0,0,467.8650203476525
cn_080913_8_1_ph_rerun_000000000071,8045,0,0,0,0,0,213.7208548965858
080913_8_1_ph_rerun_k141_334145,3602,0,0,0,0,0,312.97200212925145
080913_8_1_ph_rerun_k141_799352,3343,0,0,0,0,0,385.5839602494374
080913_8_1_ph_rerun_k141_23129,2715,0,0,0,0,0,436.13203129267913
080913_8_1_ph_rerun_k141_23290,4234,0,0,0,0,0,288.61280902454786
080913_8_1_ph_rerun_k141_489037,3263,0,0,0,0,0,277.21708348320357
cn_080913_8_1_ph_rerun_000000000028,10945,0,0,0,0,0,158.76130215006117
cn_080913_8_1_ph_rerun_000000000249,14886,0,0,0,0,0,179.80343998996233
080913_8_1_ph_rerun_k141_749508,3033,0,0,0,0,0,323.9707961132301
cn_080913_8_1_ph_rerun_000000000295,5113,0,0,0,0,0,163.1852428515657
080913_8_1_ph_rerun_k141_645148,3958,0,0,0,0,0,315.97406048064187
080913_8_1_ph_rerun_k141_696371,4074,0,0,0,0,0,273.6431117331127
080913_8_1_ph_rerun_k141_799869,3459,0,0,0,0,0,251.4448502755564
080913_8_1_ph_rerun_k141_696499,3655,0,0,0,0,0,451.51363883308875
080913_8_1_ph_rerun_k141_800098,3394,0,0,0,0,0,263.6051316559289
080913_8_1_ph_rerun_k141_593668,8414,0,0,0,0,0,145.17722396786198
080913_8_1_ph_rerun_k141_283869,2660,0,0,0,0,463.8521754939257,410.287513933601
080913_8_1_ph_rerun_k141_490093,4156,91.38612795004937,0,0,0,0,207.78212078950688
cn_080913_8_1_ph_rerun_000000000342,23260,0,0,0,0,0,367.2716897221606
080913_8_1_ph_rerun_k141_231755,3756,0,0,0,0,0,196.83279413455864
cn_080913_8_1_ph_rerun_000000000239,5528,0,0,0,0,0,812.0076530785963
cn_080913_8_1_ph_rerun_000000000075,8860,0,0,0,0,0,381.2298211729403
080913_8_1_ph_rerun_k141_387896,3080,0,0,0,0,0,319.7685710634308
cn_080913_8_1_ph_rerun_000000000086,22036,0,0,0,0,0,466.8662263879157
080913_8_1_ph_rerun_k141_126884,2750,0,0,0,0,0,317.4886342749457
080913_8_1_ph_rerun_k141_750318,6918,291.03697882365435,0,0,0,0,150.13816292766523
080913_8_1_ph_rerun_k141_541736,4147,0,0,0,0,0,243.4657511897102
080913_8_1_ph_rerun_k141_77600,2562,0,0,0,23.40059038812212,0,470.97157278839455
cn_080913_8_1_ph_rerun_000000000304,5386,0,0,0,0,0,382.26881343214524
080913_8_1_ph_rerun_k141_750456,4128,0,0,0,0,0,201.30031445843355
cn_080913_8_1_ph_rerun_000000000208,5963,0,0,0,0,0,168.82271550051215
080913_8_1_ph_rerun_k141_697637,3622,0,0,0,0,0,171.4591466288197
080913_8_1_ph_rerun_k141_179422,2507,0,0,0,0,0,248.35573277039236
080913_8_1_ph_rerun_k141_127234,7841,0,0,0,0,0,144.23749101285136
080913_8_1_ph_rerun_k141_127309,2814,0,0,0,0,0,238.9783444008033
080913_8_1_ph_rerun_k141_179607,2561,0,0,0,0,0,444.72319150108234
cn_080913_8_1_ph_rerun_000000000156,11307,0,0,0,0,0,127.30523362504401
080913_8_1_ph_rerun_k141_25484,2859,0,0,0,0,0,1013.2525347780653
cn_080913_8_1_ph_rerun_000000000277,5715,0,0,0,0,0,211.29929966900903
080913_8_1_ph_rerun_k141_388602,3149,0,0,0,0,0,272.0578740090221
080913_8_1_ph_rerun_k141_232812,2773,0,0,0,0,0,223.23956419582143
080913_8_1_ph_rerun_k141_698164,2793,0,0,0,0,0,293.9325447835279
080913_8_1_ph_rerun_k141_751071,2608,0,0,0,0,0,300.74299135079684
080913_8_1_ph_rerun_k141_802114,6015,0,0,0,0,0,209.21578742777916
cn_080913_8_1_ph_rerun_000000000029,5596,0,0,0,0,0,675.1774168599678
080913_8_1_ph_rerun_k141_542602,4437,0,0,0,0,0,174.57852560591502
cn_080913_8_1_ph_rerun_000000000248,33488,0,0,0,0,0,52.031032969092806
080913_8_1_ph_rerun_k141_698458,2852,0,0,10.13273552012685,2.0998216496815436,0,343.1041682730998
080913_8_1_ph_rerun_k141_180245,6586,0,0,0,0,0,159.53020698208059
080913_8_1_ph_rerun_k141_491572,3185,0,0,0,0,0,236.49720306174967
cn_080913_8_1_ph_rerun_000000000188,7164,0,0,0,0,0,287.871011384216
080913_8_1_ph_rerun_k141_78731,2529,0,0,0,0,0,885.1176093100831
080913_8_1_ph_rerun_k141_802390,3871,0,0,0,0,0,207.73253086744248
080913_8_1_ph_rerun_k141_389091,2767,0,0,0,0,0,323.7735231415779
080913_8_1_ph_rerun_k141_751492,5482,0,0,0,0,0,510.4681203253901
080913_8_1_ph_rerun_k141_25960,3647,0,0,0,0,0,200.4380053495591
080913_8_1_ph_rerun_k141_128018,2992,0,0,0,0,0,479.14474035363344
cn_080913_8_1_ph_rerun_000000000184,13374,0,0,0,0,0,153.4474636900218
cn_080913_8_1_ph_rerun_000000000255,43328,0,0,0,0,0,50.91798102219442
cn_080913_8_1_ph_rerun_000000000294,11918,0,0,0,0,0,121.57698756852679
cn_080913_8_1_ph_rerun_000000000026,6556,0,0,0,0,0,207.98516670709625
080913_8_1_ph_rerun_k141_286126,3366,0,0,0,0,0,337.0342826471587
080913_8_1_ph_rerun_k141_595979,2578,0,0,0,0,0,363.73670009410205
080913_8_1_ph_rerun_k141_543092,4412,0,0,0,0,271.6049546900731,176.9190461850113
080913_8_1_ph_rerun_k141_286274,2647,0,0,0,0,0,278.0639930529001
080913_8_1_ph_rerun_k141_492314,4462,0,0,0,0,0,169.5922515051132
080913_8_1_ph_rerun_k141_128645,5813,0,0,0,0,0,153.00700653219005
080913_8_1_ph_rerun_k141_440112,2539,0,0,0,0,0,315.9815520444231
cn_080913_8_1_ph_rerun_000000000273,43476,0,0,0,0,0,38.93604367441942
080913_8_1_ph_rerun_k141_492864,17397,0,0,0,0,0,89.89869205228688
cn_080913_8_1_ph_rerun_000000000256,24117,0,0,0,0,0.26274996695797814,211.43505952122771
080913_8_1_ph_rerun_k141_648765,3821,0,0,0,0,276.73847439767786,230.77556286838188
080913_8_1_ph_rerun_k141_286821,3207,0,0,0,0,0,232.80360708406084
080913_8_1_ph_rerun_k141_596621,2820,0,0,0,0,0,270.5651764504095
080913_8_1_ph_rerun_k141_543637,3295,0,0,0,0,0,257.82923603495783
cn_080913_8_1_ph_rerun_000000000222,10410,0,0,0,0,0,142.48992435838113
080913_8_1_ph_rerun_k141_699805,4676,0,0,0,0,0,353.0712072143042
080913_8_1_ph_rerun_k141_27013,4051,0,0,0,0,0,409.7408860990504
080913_8_1_ph_rerun_k141_338231,3629,0,0,0,0,0,211.35888797002448
080913_8_1_ph_rerun_k141_699847,3715,0,0,0,0,0,244.04670161330813
080913_8_1_ph_rerun_k141_287086,2940,0,0,0,0,0,201.74807804855644
cn_080913_8_1_ph_rerun_000000000309,6346,0,0,0,0,0,184.9744701533579
080913_8_1_ph_rerun_k141_80258,2566,0,0,8.437146039794593,0,0,878.5985439591161
cn_080913_8_1_ph_rerun_000000000008,9893,0,0,0,0,0,118.4490611322243
080913_8_1_ph_rerun_k141_27493,4866,0,0,0,0,0,251.55974752832537
080913_8_1_ph_rerun_k141_27569,3428,0,0,0,0,0,325.06334743664974
080913_8_1_ph_rerun_k141_493885,2530,0,0,0,0,0,371.58647220834393
080913_8_1_ph_rerun_k141_130034,3198,0,0,0,0,0,257.23624655907685
080913_8_1_ph_rerun_k141_130049,3654,0,0,0,0,304.44183085952955,198.3899940181967
080913_8_1_ph_rerun_k141_494016,2758,0,0,0,0,0,1900.7200730932384
cn_080913_8_1_ph_rerun_000000000168,9000,0,0,0,0,0,125.8561388185519
080913_8_1_ph_rerun_k141_494370,4389,0,0,0,0,0,213.55880877654639
080913_8_1_ph_rerun_k141_391411,4039,492.49426738056115,0,0,0,0,219.85095090918753
080913_8_1_ph_rerun_k141_182439,2531,10173.526527003998,0,0,51.51625270101009,0,1532.2881875987023
080913_8_1_ph_rerun_k141_441569,6438,0,0,0,0,0,127.85397398617559
080913_8_1_ph_rerun_k141_441721,3117,0,0,0,0,0,743.684765226452
080913_8_1_ph_rerun_k141_288546,15464,0,0,0,0,0,281.564210442213
080913_8_1_ph_rerun_k141_495147,2694,0,0,0,0,0,247.10998283424263
080913_8_1_ph_rerun_k141_340156,2529,0,0,0,0,0,327.6091242983758
cn_080913_8_1_ph_rerun_000000000259,6690,0,0,0,0,0,143.4277648717399
080913_8_1_ph_rerun_k141_392261,8282,0,0,0,0,0,296.49530642296935
080913_8_1_ph_rerun_k141_29081,3382,0,0,0,0,0,329.97012480679405
080913_8_1_ph_rerun_k141_392320,6859,0,0,0,0,0,220.60651984242037
080913_8_1_ph_rerun_k141_392345,3033,0,0,0,0,0,384.57649842236526
080913_8_1_ph_rerun_k141_702201,5429,0,0,0,0,0,294.4165253033968
cn_080913_8_1_ph_rerun_000000000022,17160,0,0,0,0,0,81.74253649566073
cn_080913_8_1_ph_rerun_000000000315,13367,0,0,20.936277414107796,212.71132358950146,0,141.2069586158585
cn_080913_8_1_ph_rerun_000000000018,8683,0,0,0,0,0,119.65064292576663
cn_080913_8_1_ph_rerun_000000000027,18552,0,0,0,0,0,87.75849024297698
080913_8_1_ph_rerun_k141_288845,4496,0,0,0,0,0,229.59416967242777
cn_080913_8_1_ph_rerun_000000000082,5617,0,0,0,0,0,256.71898201702265
080913_8_1_ph_rerun_k141_340478,2752,0,0,0,0,0,419.2122362530048
cn_080913_8_1_ph_rerun_000000000065,19043,0,0,0,0,0,81.33981760342232
cn_080913_8_1_ph_rerun_000000000257,17665,0,0,0,0,0,146.84498265702436
080913_8_1_ph_rerun_k141_702518,2614,0,0,0,0,387.28841251318846,245.713029450018
080913_8_1_ph_rerun_k141_702562,2622,0,0,0,0,0,282.88371202925146
080913_8_1_ph_rerun_k141_392796,3119,0,0,0,0,0,417.10650628797157
cn_080913_8_1_ph_rerun_000000000127,7588,0,0,0,0,0,143.75815254494708
cn_080913_8_1_ph_rerun_000000000212,16549,0,0,0,0,0,111.27133125122347
080913_8_1_ph_rerun_k141_289262,3547,0,0,0,0,0,743.3818961187625
080913_8_1_ph_rerun_k141_340863,3377,0.7604072388629917,0,0,0,0,1163.608361365732
080913_8_1_ph_rerun_k141_496269,4190,0,0,0,0,0,3882.1229983802054
cn_080913_8_1_ph_rerun_000000000063,30102,0,0,0,0,0,132.03166869439605
cn_080913_8_1_ph_rerun_000000000278,5397,0,0,0,0,0,216.3779992058228
cn_080913_8_1_ph_rerun_000000000073,20447,0,0,0,0,0,171.6348526449555
080913_8_1_ph_rerun_k141_651778,3490,0,0,0,0,0,592.0531815695931
080913_8_1_ph_rerun_k141_393490,3679,0,0,0,0,0,280.19524914279003
080913_8_1_ph_rerun_k141_496503,3703,0,0,0,0,290.3189608248468,235.91388031255312
080913_8_1_ph_rerun_k141_237374,3171,0,0,0,0,1103.6126704456524,694.0111752943533
cn_080913_8_1_ph_rerun_000000000262,8685,0,0,0,0,0,153.02207975510456
080913_8_1_ph_rerun_k141_30664,2580,0,0,0,0,0,198.3233621110657
080913_8_1_ph_rerun_k141_184466,3212,0,0,0,0,0,1298.2124648229274
080913_8_1_ph_rerun_k141_133104,3034,0,0,0,0,0,295.29733279157756
cn_080913_8_1_ph_rerun_000000000126,9731,0,0,0,0,0,119.71164260608738
080913_8_1_ph_rerun_k141_807527,2542,0,0,0,0,0,826.128168683721
080913_8_1_ph_rerun_k141_133191,3030,1.2183257418962998,0,0,0,0,221.3869630471001
080913_8_1_ph_rerun_k141_497216,6099,0,0,0,0,0,274.4199553060376
080913_8_1_ph_rerun_k141_601476,2552,0,0,0,0,0,394.78762346266785
080913_8_1_ph_rerun_k141_601492,3750,0,0,0,0,0,252.88283078878897
cn_080913_8_1_ph_rerun_000000000219,14468,0,0,0,0,0,120.46734220539452
cn_080913_8_1_ph_rerun_000000000136,5091,0,0,0,0,0,174.22927773967476
cn_080913_8_1_ph_rerun_000000000119,8976,0,0,0,0,0,120.4576537573943
cn_080913_8_1_ph_rerun_000000000165,53197,0,0,0,0,0,627.6693533629825
cn_080913_8_1_ph_rerun_000000000310,11172,0,0,0,0,0,907.5011433982911
cn_080913_8_1_ph_rerun_000000000227,14303,0,0,0,0,0,349.32544381750154
cn_080913_8_1_ph_rerun_000000000147,7469,0,0,0,0,0,147.4834060320946
