clean_MAG,domain,phylum,host_family,vOTU,viral_tax,iphop,phase,lifestyle,bat_host,vgroup,num_votu,num_mags
MAG_186,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_7024|provirus_23461_31374,Unclassified,1,0,unclear,unknown,vgroup_62,1,9
MAG_186,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_446256,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_56,7,9
MAG_186,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_536036|provirus_13076_20207,Unclassified,1,0,lytic,unknown,vgroup_61,10,9
MAG_186,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000332,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_57,17,9
MAG_186,Bacteria,Desulfobacterota,Desulfovibrionaceae,raw-080913-8-1-ph_rerun_bin_14_k141_420270,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_56,7,9
MAG_186,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_116122,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_57,17,9
MAG_187,Bacteria,Planctomycetota,Thermoguttaceae,cn_080913_8_1_ph_rerun_000000000001,Caudoviricetes; Unclassified order,1,1,lysogenic,unknown,vgroup_233,1,1
MAG_187,Bacteria,Planctomycetota,Thermoguttaceae,cn_080913_8_1_ph_rerun_000000000184,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_234,2,1
MAG_187,Bacteria,Planctomycetota,Thermoguttaceae,cn_080913_8_1_ph_rerun_000000000185,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_234,2,1
MAG_188,Bacteria,Pseudomonadota,Rhodocyclaceae,080913_8_1_ph_rerun_k141_678813|provirus_3_23910,Unclassified,1,0,lytic,unknown,vgroup_192,1,1
MAG_189,Bacteria,Desulfobacterota,Adiutricaceae,raw-080913-8-1-ph_rerun_bin_77_k141_51884,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_11,2,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,cn_080913_8_1_ph_rerun_000000000365|provirus_34640_91216,Unclassified,1,0,lysogenic,Phyllostomus hastatus,vgroup_173,2,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,080613_5_ph_rerun_k141_883618|provirus_1_26391,Unclassified,1,0,lysogenic,Phyllostomus hastatus,vgroup_173,2,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,cn_080613_5_ph_rerun_000000000565,Caudoviricetes; Unclassified order,1,0,lytic,Phyllostomus hastatus,vgroup_171,6,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_81_k141_472125,Caudoviricetes; Unclassified order,1,0,lysogenic,Phyllostomus hastatus,vgroup_170,4,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,080613_5_ph_rerun_k141_35654|provirus_53433_57883,Unclassified,1,0,lytic,Phyllostomus hastatus,vgroup_174,1,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_81_k141_268942,Caudoviricetes; Unclassified order,1,0,lytic,Phyllostomus hastatus,vgroup_171,6,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,080913_8_1_ph_rerun_k141_135357,Kyanoviridae; Unclassified family,1,0,lytic,Phyllostomus hastatus,vgroup_172,1,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,080613_5_ph_rerun_k141_582600,Caudoviricetes; Unclassified order,1,0,lytic,Phyllostomus hastatus,vgroup_171,6,2
MAG_192,Bacteria,Pseudomonadota,Pasteurellaceae,cn_080913_8_1_ph_rerun_000000000180,Caudoviricetes; Unclassified order,0,1,lytic,Phyllostomus hastatus,vgroup_171,6,2
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080613_5_ph_rerun_000000000624,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_152,11,20
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080613_5_ph_rerun_000000000443,Caudoviricetes; Unclassified order,1,1,lytic,unknown,vgroup_154,25,20
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080613_5_ph_rerun_000000000109,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_152,11,20
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,080613_5_ph_rerun_k141_1272401,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_154,25,20
MAG_193,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080613_5_ph_rerun_000000000150,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_154,25,20
MAG_194,Bacteria,Pseudomonadota,Burkholderiaceae,080913_8_1_ph_rerun_k141_295917|provirus_36_27711,Unclassified,1,0,lysogenic,unknown,vgroup_31,2,1
MAG_194,Bacteria,Pseudomonadota,Burkholderiaceae,080913_8_1_ph_rerun_k141_614844,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_30,1,1
MAG_194,Bacteria,Pseudomonadota,Burkholderiaceae,080913_8_1_ph_rerun_k141_606748|provirus_262_13175,Unclassified,1,0,lysogenic,unknown,vgroup_31,2,1
MAG_194,Bacteria,Pseudomonadota,Burkholderiaceae,080913_8_1_ph_rerun_k141_317521|provirus_1_7664,Unclassified,1,0,lytic,unknown,vgroup_32,1,1
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,080613_5_ph_rerun_k141_1304292,Caudoviricetes; Unclassified order,1,0,lysogenic,Phyllostomus hastatus,vgroup_170,4,2
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,080613_5_ph_rerun_k141_44396,Caudoviricetes; Unclassified order,1,0,lysogenic,Phyllostomus hastatus,vgroup_170,4,2
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,cn_080613_5_ph_rerun_000000000022,Caudoviricetes; Unclassified order,1,0,lysogenic,Phyllostomus hastatus,vgroup_170,4,2
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,cn_080613_5_ph_rerun_000000000157,Caudoviricetes; Unclassified order,1,0,lytic,Phyllostomus hastatus,vgroup_171,6,2
MAG_196,Bacteria,Pseudomonadota,Pasteurellaceae,080613_5_ph_rerun_k141_1548457,Caudoviricetes; Unclassified order,1,0,lytic,Phyllostomus hastatus,vgroup_171,6,2
MAG_197,Bacteria,Bacillota_A,CAG-74,cn_080913_8_1_ph_rerun_000000000183,Caudoviricetes; Unclassified order,1,1,unclear,unknown,vgroup_37,1,1
MAG_197,Bacteria,Bacillota_A,CAG-74,cn_080913_8_1_ph_rerun_000000000169,Caudoviricetes; Unclassified order,1,1,lytic,unknown,vgroup_36,2,1
MAG_197,Bacteria,Bacillota_A,CAG-74,080913_8_1_ph_rerun_k141_520276,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_35,1,1
MAG_197,Bacteria,Bacillota_A,CAG-74,cn_080913_8_1_ph_rerun_000000000176,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_36,2,1
MAG_198,Bacteria,Bacillota_A,Peptostreptococcaceae,080913_8_1_ph_rerun_k141_582332,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_176,9,3
MAG_198,Bacteria,Bacillota_A,Peptostreptococcaceae,080913_8_1_ph_rerun_k141_105791,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_176,9,3
MAG_198,Bacteria,Bacillota_A,Peptostreptococcaceae,080913_8_1_ph_rerun_k141_227462,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_176,9,3
MAG_199,Bacteria,Bacillota_A,Lachnospiraceae,080913_8_1_ph_rerun_k141_180245,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_125,5,3
MAG_199,Bacteria,Bacillota_A,Lachnospiraceae,cn_080913_8_1_ph_rerun_000000000102,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_125,5,3
MAG_200,Bacteria,Bacillota,Streptococcaceae,080913_8_1_ph_rerun_k141_752120|provirus_21458_42815,Unclassified,1,0,lysogenic,unknown,vgroup_225,4,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,080913_8_1_ph_rerun_k141_237855|provirus_44089_57991,Unclassified,1,0,lysogenic,unknown,vgroup_225,4,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,080913_8_1_ph_rerun_k141_245681,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_216,4,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,cn_080613_5_ph_rerun_000000000101,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_219,17,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,cn_080913_8_1_ph_rerun_000000000200,Caudoviricetes; Unclassified order,1,1,lytic,unknown,vgroup_219,17,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,cn_080613_5_ph_rerun_000000000006,Caudoviricetes; Unclassified order,1,0,unclear,unknown,vgroup_221,4,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_88_k141_850484,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_219,17,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,080613_5_ph_rerun_k141_72783,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_219,17,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,cn_080913_8_1_ph_rerun_000000000307,Caudoviricetes; Unclassified order,0,1,unclear,unknown,vgroup_221,4,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,cn_080613_5_ph_rerun_000000000432,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_216,4,9
MAG_200,Bacteria,Bacillota,Streptococcaceae,cn_080913_8_1_ph_rerun_000000000283,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_219,17,9
MAG_201,Bacteria,Bacillota,Lactobacillaceae,080913_8_1_ph_rerun_k141_307426|provirus_18496_30998,Unclassified,1,0,lysogenic,unknown,vgroup_133,3,5
MAG_201,Bacteria,Bacillota,Lactobacillaceae,cn_080913_8_1_ph_rerun_000000000316,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_130,17,5
MAG_201,Bacteria,Bacillota,Lactobacillaceae,cn_080913_8_1_ph_rerun_000000000324,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_130,17,5
MAG_202,Bacteria,Actinomycetota,Propionibacteriaceae,cn_080913_8_1_ph_rerun_000000000323,Caudoviricetes; Unclassified order,0,1,unclear,unknown,vgroup_182,1,8
MAG_202,Bacteria,Actinomycetota,Propionibacteriaceae,cn_080913_8_1_ph_rerun_000000000333,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_180,5,8
MAG_202,Bacteria,Actinomycetota,Propionibacteriaceae,cn_080913_8_1_ph_rerun_000000000344,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_181,15,8
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000117,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_56,7,9
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000371|provirus_5816_25124,Unclassified,1,0,lytic,unknown,vgroup_61,10,9
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_682018|provirus_24849_41873,Unclassified,1,0,lytic,unknown,vgroup_61,10,9
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000242,Caudoviricetes; Unclassified order,1,1,lysogenic,unknown,vgroup_56,7,9
MAG_204,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000329,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_57,17,9
MAG_205,Bacteria,Bacillota_A,MGBC116941,cn_080913_8_1_ph_rerun_000000000268,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_138,1,1
MAG_206,Bacteria,Desulfobacterota,Adiutricaceae,cn_080913_8_1_ph_rerun_000000000274,Caudoviricetes; Unclassified order,1,1,lytic,unknown,vgroup_11,2,2
MAG_206,Bacteria,Desulfobacterota,Adiutricaceae,cn_080913_8_1_ph_rerun_000000000124,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_10,1,2
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_682018|provirus_24849_41873,Unclassified,1,0,lytic,unknown,vgroup_61,10,9
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_243025|provirus_75135_90928,Unclassified,1,0,lytic,unknown,vgroup_61,10,9
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000329,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_57,17,9
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000242,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_56,7,9
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_356017,Kyanoviridae; Unclassified family,1,0,lysogenic,unknown,vgroup_59,1,9
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000207,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_57,17,9
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000016,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_57,17,9
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000338,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_57,17,9
MAG_207,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000091,Caudoviricetes; Unclassified order,0,1,unclear,unknown,vgroup_58,2,9
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000139,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_56,7,9
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_587563|provirus_9532_50434,Unclassified,1,0,lytic,unknown,vgroup_61,10,9
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000117,Caudoviricetes; Unclassified order,1,1,lysogenic,unknown,vgroup_56,7,9
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_243025|provirus_75135_90928,Unclassified,1,0,lytic,unknown,vgroup_61,10,9
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_331686|provirus_39200_50254,Unclassified,1,0,lysogenic,unknown,vgroup_60,2,9
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_62566|provirus_1_10161,Unclassified,1,0,lysogenic,unknown,vgroup_60,2,9
MAG_208,Bacteria,Desulfobacterota,Desulfovibrionaceae,080913_8_1_ph_rerun_k141_622095,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_56,7,9
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,080913_8_1_ph_rerun_k141_77055|provirus_417208_433236,Unclassified,1,0,lysogenic,Phyllostomus hastatus,vgroup_34,1,1
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,080913_8_1_ph_rerun_k141_662873,Caudoviricetes; Unclassified order,1,0,lytic,Phyllostomus hastatus,vgroup_33,4,1
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,080613_5_ph_rerun_k141_1413857,Caudoviricetes; Unclassified order,1,0,lytic,Phyllostomus hastatus,vgroup_33,4,1
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,080613_5_ph_rerun_k141_1037814,Caudoviricetes; Unclassified order,1,0,lytic,Phyllostomus hastatus,vgroup_33,4,1
MAG_209,Bacteria,Pseudomonadota,Burkholderiaceae_A,cn_080913_8_1_ph_rerun_000000000093,Caudoviricetes; Unclassified order,0,1,lytic,Phyllostomus hastatus,vgroup_33,4,1
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000165,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_78,12,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_464011|provirus_134827_175581,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000359|provirus_457_41017,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_32111|provirus_37202_76296,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080813_7_mc_000000000184,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000330,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080813_7_mc_000000000144,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_542402|provirus_2_23920,Unclassified,1,0,unclear,unknown,vgroup_92,2,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000366|provirus_2_23712,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_732283|provirus_501770_523777,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_716829|provirus_156_21354,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080813_7_mc_000000000677,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000743,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_78,12,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000161,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_78,12,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080813_7_mc_k141_108478|provirus_1_13190,Unclassified,1,0,unclear,unknown,vgroup_92,2,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_624465|provirus_45571_58309,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000028,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080813_7_mc_k141_228945|provirus_3_9503,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_1411252|provirus_181065_189422,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_2_rerun_000000000297,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000276,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_2719525,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080813_7_mc_000000000559,Rountreeviridae; Unclassified family,1,0,lytic,unknown,vgroup_86,1,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_662882,Caudoviricetes; Unclassified order,1,0,unclear,unknown,vgroup_82,3,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000078,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_2_rerun_k141_1522480,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_210,Bacteria,Bacillota,Enterococcaceae,080913_8_1_ph_rerun_k141_799352,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_80,31,15
MAG_211,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000359|provirus_457_41017,Unclassified,1,0,lysogenic,unknown,vgroup_88,13,15
MAG_212,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000229|provirus_12950_60723,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_212,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000366|provirus_2_23712,Unclassified,1,0,lytic,unknown,vgroup_90,13,15
MAG_212,Bacteria,Bacillota,Enterococcaceae,cn_080913_8_1_ph_rerun_000000000330,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_80,31,15
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_8_1_ph_rerun_k141_217925|provirus_126783_175990,Unclassified,1,0,lysogenic,unknown,vgroup_74,5,6
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000334,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_69,5,6
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_8_1_ph_rerun_k141_540927|provirus_72419_83818,Unclassified,1,0,lysogenic,unknown,vgroup_74,5,6
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000040,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_67,8,6
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000079,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_69,5,6
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_2_rerun_000000000523,Caudoviricetes; Unclassified order,1,0,unclear,unknown,vgroup_71,1,6
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_8_1_ph_rerun_k141_761352|provirus_90293_97143,Unclassified,1,0,lysogenic,unknown,vgroup_74,5,6
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,080913_2_rerun_k141_1551527,Caudoviricetes; Unclassified order,1,0,lysogenic,unknown,vgroup_67,8,6
MAG_213,Bacteria,Pseudomonadota,Enterobacteriaceae,cn_080913_8_1_ph_rerun_000000000253,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_dub_975,1,6
MAG_214,Bacteria,Bacillota_A,Peptostreptococcaceae,080913_8_1_ph_rerun_k141_154928,Kyanoviridae; Unclassified family,1,0,lytic,unknown,vgroup_178,1,3
MAG_214,Bacteria,Bacillota_A,Peptostreptococcaceae,080913_8_1_ph_rerun_k141_494016,Caudoviricetes; Unclassified order,1,0,lytic,unknown,vgroup_176,9,3
MAG_214,Bacteria,Bacillota_A,Peptostreptococcaceae,cn_080913_8_1_ph_rerun_000000000253,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_dub_975,1,3
MAG_215,Bacteria,Verrucomicrobiota,Akkermansiaceae,080913_8_1_ph_rerun_k141_446630|provirus_17643_67528,Unclassified,1,0,lysogenic,unknown,vgroup_16,1,1
MAG_215,Bacteria,Verrucomicrobiota,Akkermansiaceae,080913_8_1_ph_rerun_k141_110879|provirus_81704_121649,Unclassified,1,0,unclear,unknown,vgroup_17,1,1
MAG_215,Bacteria,Verrucomicrobiota,Akkermansiaceae,cn_080913_8_1_ph_rerun_000000000096,Caudoviricetes; Unclassified order,0,1,lysogenic,unknown,vgroup_15,1,1
MAG_216,Bacteria,Actinomycetota,Mycobacteriaceae,080913_8_1_ph_rerun_k141_760652|provirus_39125_80970,Unclassified,1,1,lysogenic,unknown,vgroup_157,4,20
MAG_216,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080613_5_ph_rerun_000000000498,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_154,25,20
MAG_216,Bacteria,Actinomycetota,Mycobacteriaceae,cn_080613_5_ph_rerun_000000000196,Caudoviricetes; Unclassified order,0,1,unclear,unknown,vgroup_156,2,20
MAG_218,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000301,Autographiviridae; Unclassified family,0,1,lysogenic,unknown,vgroup_54,1,9
MAG_218,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000152,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_57,17,9
MAG_218,Bacteria,Desulfobacterota,Desulfovibrionaceae,cn_080913_8_1_ph_rerun_000000000281,Caudoviricetes; Unclassified order,0,1,lytic,unknown,vgroup_57,17,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,cn_080913_2_rerun_000000000461,Caudoviricetes; Unclassified order,1,0,lysogenic,Mimon crenulatum,vgroup_214,28,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,cn_080913_2_rerun_000000000768,Caudoviricetes; Unclassified order,1,1,lysogenic,Mimon crenulatum,vgroup_214,28,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,080913_2_rerun_k141_782589,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_217,50,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,cn_080913_2_rerun_000000000064,Caudoviricetes; Unclassified order,1,0,lysogenic,Mimon crenulatum,vgroup_214,28,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,080813_7_mc_k141_1180300,Caudoviricetes; Unclassified order,1,0,lysogenic,Mimon crenulatum,vgroup_214,28,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,080913_2_rerun_k141_495472,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_217,50,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,080913_2_rerun_k141_909658,Caudoviricetes; Unclassified order,1,0,lysogenic,Mimon crenulatum,vgroup_214,28,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,cn_080913_2_rerun_000000000414,Caudoviricetes; Unclassified order,1,0,unclear,Mimon crenulatum,vgroup_220,9,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,080813_7_mc_k141_1869635,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_217,50,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,080913_2_rerun_k141_1729278,Unclassified,1,0,lytic,Mimon crenulatum,vgroup_226,7,9
MAG_219,Bacteria,Bacillota,Streptococcaceae,cn_080913_2_rerun_000000000455,Caudoviricetes; Unclassified order,1,0,lytic,Mimon crenulatum,vgroup_217,50,9
